Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,4.64,4.74,7.59,7.59,16.86,16.86,16.86,16.86,16.86,16.86,16.86,16.86,
Reserves,42.96,42.86,60.35,61.39,62.26,61.92,63.06,65.39,66.66,66.93,67.80,68.40,
Borrowings,26.59,10.66,5.87,26.15,24.28,20.26,23.91,22.71,60.56,90.79,86.23,92.32,
  └─ Long term Borrowings,,0,1,3,2,0,3,4,2,1,1,0,
  └─ Short term Borrowings,,10,4,23,22,19,21,19,58,87,83,90,
  └─ Lease Liabilities,,0,0,0,1,1,0,0,0,3,2,2,
  └─ Other Borrowings,27,0,1,0,0,0,0,0,0,0,-0,,
Other Liabilities,13.97,11.86,22.28,37.94,45.11,27.48,33.70,44.89,48.06,35.11,37.40,42.23,
  └─ Non controlling int,1.58,0.85,0.89,0.98,0.06,0.06,0.06,0.06,0.07,0.07,0.08,0.08,
  └─ Trade Payables,4.32,1.73,9.73,24.21,31.48,15.54,20.99,30.23,34.71,21.89,23.73,25.18,
  └─ Other liability items,8.07,9.28,11.66,12.75,13.57,11.88,12.65,14.60,13.28,13.15,13.59,16.97,
Total Liabilities,88.16,70.12,96.09,133.07,148.51,126.52,137.53,149.85,192.14,209.69,208.29,219.81,
Fixed Assets,12.21,10.44,12.04,13.56,11.21,8.97,6.12,5.74,5.15,8.93,7.99,7.59,
  └─ Land,0.36,0.00,0.17,0.17,1.67,0.28,1.02,0.33,0.29,0.29,0.51,,
  └─ Building,3.81,0.00,2.69,4.22,3.67,4.77,2.49,2.79,2.90,2.92,2.25,,
  └─ Plant Machinery,15.64,0.00,16.47,17.43,17.44,16.53,16.08,16.61,16.96,16.96,14.99,,
  └─ Equipments,0.00,0.00,0.52,0.54,0.77,0.77,0.47,0.48,0.40,0.42,0.42,,
  └─ Computers,0.18,0.00,0.19,0.20,0.20,0.20,0.15,0.15,0.15,0.15,0.15,,
  └─ Furniture n fittings,2.02,0.00,1.73,1.85,1.78,1.79,1.12,1.12,1.21,1.21,1.24,,
  └─ Vehicles,3.60,0.00,5.43,8.53,8.30,8.30,7.62,7.33,7.33,7.33,7.26,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,2.11,2.17,2.37,
  └─ Other fixed assets,0.00,26.12,2.57,1.33,0.78,0.77,0.14,0.14,0.15,2.82,2.87,,
  └─ Gross Block,25.61,26.12,29.77,34.27,34.61,33.41,29.12,28.98,29.42,34.21,31.86,,
  └─ Accumulated Depreciation,13.41,15.68,17.73,20.71,23.40,24.44,23.00,23.24,24.28,25.29,23.87,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,
Investments,0.25,0.40,5.40,0.40,3.33,3.32,3.36,3.29,3.28,3.33,3.30,3.30,
Other Assets,75.70,59.28,78.65,119.11,133.97,114.23,127.82,140.82,183.71,197.43,197.00,208.92,
  └─ Inventories,8,7,10,14,17,25,30,11,38,31,36,35,
  └─ Trade receivables,42,33,31,71,80,53,66,107,123,153,149,162,
    └─ Receivables over 6m,29,23,16,52,59,50,52,58,106,136,144,,16
    └─ Receivables under 6m,13,10,15,19,21,3,14,49,17,17,6,,22
    └─ Prov for Doubtful,0,0,0,0,0,0,-1,0,0,0,0,,0
  └─ Cash Equivalents,11,9,16,15,16,11,12,6,6,6,6,5,
  └─ Loans n Advances,1,1,2,3,10,11,10,5,2,3,2,1,
  └─ Other asset items,14,10,20,15,12,14,11,11,14,6,4,5,
Total Assets,88.16,70.12,96.09,133.07,148.51,126.52,137.53,149.85,192.14,209.69,208.29,219.81,
