Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,19,46,64,64,64,64,64,64,64,64,64,64,
Reserves,300,308,624,640,664,684,694,700,729,764,851,936,
Borrowings,514,579,376,486,526,586,582,597,600,627,639,755,
  └─ Long term Borrowings,95,116,13,21,25,51,44,58,47,90,21,100,
  └─ Short term Borrowings,390,431,363,458,492,523,508,536,551,533,612,650,
  └─ Lease Liabilities,0,0,0,0,0,0,0,3,2,4,6,5,
  └─ Preference Capital,0,0,0,14,15,16,17,18,19,20,0,0,
  └─ Other Borrowings,29,31,0,-8,-6,-4,13,-18,-19,-20,0,,
Other Liabilities,308,405,363,331,266,234,250,276,307,419,540,643,
  └─ Non controlling int,0,0,1,1,2,2,2,2,2,2,2,2,
  └─ Trade Payables,244,332,265,288,216,174,190,229,230,305,430,536,
  └─ Other liability items,64,72,97,42,49,59,58,45,75,113,108,105,
Total Liabilities,1141,1338,1427,1521,1521,1569,1590,1638,1701,1874,2095,2398,
Fixed Assets,307,335,399,425,453,494,464,447,451,461,498,614,
  └─ Land,53.62,53.62,142.54,142.54,142.54,142.54,143.95,143.95,143.95,143.95,143.95,,
  └─ Building,106.25,108.84,92.62,93.49,93.59,109.87,110.04,106.78,106.78,105.65,110.52,,
  └─ Plant Machinery,190.47,233.04,147.77,189.95,234.80,293.84,305.41,335.14,375.27,400.16,455.71,,
  └─ Equipments,11.11,11.88,0.94,1.24,1.39,2.34,2.53,2.60,2.64,1.88,1.59,,
  └─ Computers,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,,
  └─ Furniture n fittings,5.37,6.47,2.31,3.02,3.22,4.01,4.57,5.11,5.49,5.24,4.81,,
  └─ Vehicles,4.69,4.78,3.48,4.75,5.81,6.09,6.84,6.50,6.83,7.69,9.89,,
  └─ Other fixed assets,-0.01,1.29,33.04,37.07,50.16,48.43,48.42,48.42,48.43,0.00,0.00,,
  └─ Gross Block,371.50,419.92,422.71,472.07,531.52,607.13,621.77,648.51,689.40,664.57,726.47,,
  └─ Accumulated Depreciation,64.70,85.34,24.04,46.74,78.27,113.55,157.34,201.52,238.00,203.96,228.08,,
CWIP,0,3,0,0,7,3,2,10,9,10,8,41,
Investments,15,54,0,0,0,0,0,0,0,0,0,10,
Other Assets,819,947,1028,1095,1060,1072,1124,1181,1241,1403,1589,1733,
  └─ Inventories,308,317,378,424,414,439,443,507,486,573,697,749,
  └─ Trade receivables,401,512,469,467,471,463,513,505,603,697,714,765,
    └─ Receivables over 6m,3,11,0,0,0,0,0,101,120,132,98,,328
    └─ Receivables under 6m,401,505,510,509,502,480,530,421,499,583,635,,0
    └─ Prov for Doubtful,-3,-4,-41,-42,-31,-17,-17,-16,-17,-18,-20,,0
  └─ Cash Equivalents,54,52,67,70,67,67,72,80,70,59,61,81,
  └─ Loans n Advances,35,41,22,16,25,24,24,11,14,27,34,4,
  └─ Other asset items,20,25,92,119,83,79,72,77,67,48,83,134,
Total Assets,1141,1338,1427,1521,1521,1569,1590,1638,1701,1874,2095,2398,
