Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,111,111,111,111,111,111,111,111,111,111,111,111
Reserves,13282,15182,17707,25090,26841,27652,37056,42731,44071,54136,62576,73039
Borrowings,0,0,0,0,0,168,136,114,93,63,31,10
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.62
  └─ Other Borrowings,0.00,0.00,0.00,0.00,0.00,167.77,136.18,113.69,92.79,62.57,30.99,
Other Liabilities,500,178,71,68,56,4797,8186,10632,8913,10851,12547,12027
  └─ Non controlling int,0,0,0,0,0,4536,6951,8738,7380,8724,9982,9268
  └─ Trade Payables,1,1,1,0,1,5,3,4,2,3,5,0
  └─ Other liability items,499,178,70,67,55,256,1233,1889,1531,2125,2560,2759
Total Liabilities,13893,15472,17889,25269,27008,32729,45490,53588,53188,65161,75266,85187
Fixed Assets,544,544,222,215,193,374,342,310,278,244,203,181
  └─ Land,1.26,1.24,1.23,1.20,1.18,1.19,1.17,1.15,1.13,1.11,1.06,
  └─ Building,9.65,9.65,9.65,8.28,8.28,13.98,13.98,13.98,13.98,13.98,8.28,
  └─ Plant Machinery,92.48,93.31,93.36,87.50,0.00,27.46,27.98,28.16,29.73,29.74,0.47,
  └─ Equipments,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.00,
  └─ Computers,0.00,0.00,0.00,0.00,0.04,0.33,0.37,0.39,0.41,0.52,0.57,
  └─ Furniture n fittings,0.07,0.07,0.07,0.00,0.00,1.20,1.23,1.25,1.25,1.29,0.99,
  └─ Vehicles,0.51,0.52,0.10,0.00,0.00,196.16,196.20,197.29,197.47,197.61,198.34,
  └─ Intangible Assets,518.21,518.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other fixed assets,0.00,0.00,196.20,218.48,218.48,218.48,218.48,218.48,218.48,218.48,218.48,
  └─ Gross Block,622.18,623.00,300.61,315.46,227.98,458.84,459.45,460.74,462.49,462.77,428.19,
  └─ Accumulated Depreciation,95.72,96.08,96.13,117.91,34.49,84.40,117.58,151.23,184.98,218.81,225.18,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,13078,13276,17364,24575,26257,32068,44914,52964,52555,64715,73808,84865
Other Assets,271,1651,302,478,558,287,234,314,355,203,1254,142
  └─ Inventories,0,0,0,0,0,3,4,6,4,4,0,0
  └─ Trade receivables,1,1,1,0,0,5,7,10,7,2,0,0
  └─ Cash Equivalents,48,1423,13,81,10,112,83,33,39,54,100,32
  └─ Loans n Advances,11,12,0,35,60,38,27,154,197,30,24,0
  └─ Other asset items,212,215,289,362,488,128,114,111,108,113,1130,110
Total Assets,13893,15472,17889,25269,27008,32729,45490,53588,53188,65161,75266,85187
