Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,12,12,12,12,12,12,12,12,12,12,
Reserves,5,6,14,17,19,18,24,30,44,61,116,148,
Borrowing,1,0,3,18,32,33,28,31,41,46,28,0,
Other Liabilities,4,5,8,18,16,14,20,26,36,41,68,77,
  └─ Non controlling int,3,4,7,13,13,12,17,21,28,34,52,61,
  └─ Trade Payables,0,0,0,3,2,0,0,0,1,0,1,1,
  └─ Advance from Customers,0,0,1,0,1,1,1,1,0,0,0,,
  └─ Other liability items,1,1,1,2,1,1,2,4,7,7,15,14,
Total Liabilities,21,22,37,65,79,77,83,99,133,160,225,237,
Fixed Assets,2,2,3,2,2,2,2,2,2,2,2,3,
  └─ Land,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,,
  └─ Building,0.44,0.44,0.44,0.44,1.02,1.02,1.02,1.02,1.02,1.01,1.01,,
  └─ Equipments,0.00,0.00,0.01,0.02,0.02,0.04,0.05,0.05,0.05,0.05,0.15,,
  └─ Computers,0.05,0.09,0.13,0.19,0.23,0.23,0.24,0.26,0.28,0.31,0.47,,
  └─ Furniture n fittings,0.00,0.00,0.01,0.01,0.09,0.26,0.26,0.26,0.26,0.26,0.35,,
  └─ Vehicles,0.17,0.63,0.63,0.63,0.55,0.55,0.55,0.55,0.81,0.92,0.92,,
  └─ Intangible Assets,0.47,0.47,1.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.18,0.18,0.17,0.17,0.21,0.05,0.05,0.05,0.06,0.05,0.04,,
  └─ Gross Block,2.14,2.64,3.26,2.29,2.95,2.98,3.00,3.02,3.31,3.43,3.77,,
  └─ Accumulated Depreciation,0.20,0.27,0.45,0.59,0.62,0.59,0.73,0.86,1.01,1.14,1.30,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,7,6,24,35,28,21,30,39,58,62,97,134,
Other Assets,12,14,11,28,49,54,51,58,73,96,125,101,
  └─ Inventories,4,5,0,11,31,37,28,21,17,16,16,0,
  └─ Trade receivables,0,0,0,0,0,0,0,0,0,0,0,0,
    └─ Receivables over 6m,0.10,0.02,0.00,0.00,0.00,0.00,0.11,0.07,0.07,0.13,0.25,,0.10
    └─ Receivables under 6m,0.11,0.06,0.18,0.21,0.29,0.27,0.07,0.13,0.23,0.18,0.18,,0.01
  └─ Cash Equivalents,4,4,6,11,13,12,20,33,52,73,100,81,
  └─ Loans n Advances,0,0,0,0,3,1,0,0,0,0,0,13,
  └─ Other asset items,4,4,4,5,1,4,3,3,4,6,10,6,
Total Assets,21,22,37,65,79,77,83,99,133,160,225,237,
