Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,70,70,70,70,70,70,70,70,70,70,70,70,
Reserves,556,574,550,528,509,505,500,497,486,447,417,408,
Borrowings,296,269,274,260,207,195,193,187,173,182,174,163,
  └─ Long term Borrowings,226,174,147,144,143,144,147,150,154,156,144,133,
  └─ Short term Borrowings,3,3,11,21,20,17,17,20,19,26,30,30,
  └─ Other Borrowings,67,93,116,95,44,34,28,17,0,0,0,,
Other Liabilities,371,377,388,446,497,458,456,399,214,201,179,164,
  └─ Non controlling int,3,2,1,1,1,1,1,1,0,-0,-3,-3,
  └─ Trade Payables,252,240,220,235,226,190,183,171,158,127,109,99,
  └─ Advance from Customers,51,45,41,50,78,73,69,46,37,55,52,,
  └─ Other liability items,66,90,126,160,193,194,202,181,18,20,21,68,
Total Liabilities,1293,1290,1282,1304,1283,1228,1218,1153,943,900,839,804,
Fixed Assets,156,149,144,139,135,132,134,132,128,126,151,152,
  └─ Land,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,4.31,,
  └─ Building,126.72,116.06,116.43,116.18,116.18,116.18,121.60,121.60,121.60,121.60,149.61,,
  └─ Plant Machinery,42.93,21.85,22.06,22.17,22.16,22.25,22.30,23.08,23.12,22.83,24.03,,
  └─ Computers,0.92,0.08,0.08,0.09,0.11,0.12,0.12,0.15,0.16,0.16,0.20,,
  └─ Furniture n fittings,4.16,1.03,1.12,1.14,1.14,1.17,1.17,1.17,1.17,1.17,1.18,,
  └─ Vehicles,6.26,1.86,1.97,1.95,2.28,3.37,3.91,4.65,4.44,4.45,4.58,,
  └─ Intangible Assets,10.76,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.22,10.34,
  └─ Other fixed assets,0.26,0.00,0.00,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0.03,,
  └─ Gross Block,196.32,155.41,156.19,156.08,156.42,157.63,163.64,165.19,165.04,164.77,194.16,,
  └─ Accumulated Depreciation,40.01,6.27,11.99,16.98,21.19,25.32,29.17,32.79,36.62,39.27,42.95,,
CWIP,180,197,215,236,266,271,271,275,111,114,90,103,
Investments,57,57,57,57,57,57,57,57,57,57,57,57,
Other Assets,899,887,865,872,825,767,756,689,647,604,541,492,
  └─ Inventories,547,555,547,566,544,520,507,451,449,408,368,354,
  └─ Trade receivables,238,221,208,208,192,176,178,169,132,99,66,44,
    └─ Receivables over 6m,244,227,212,216,202,185,185,165,3,121,87,,237
    └─ Receivables under 6m,2,7,9,4,3,3,5,17,129,2,1,,6
    └─ Prov for Doubtful,-9,-12,-12,-12,-12,-12,-12,-12,0,-23,-23,,0
  └─ Cash Equivalents,2,2,5,5,5,4,3,3,8,36,40,43,
  └─ Loans n Advances,12,0,23,17,16,10,10,9,7,2,2,4,
  └─ Other asset items,101,108,82,76,67,58,57,56,51,58,65,47,
Total Assets,1293,1290,1282,1304,1283,1228,1218,1153,943,900,839,804,
