Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,6
Reserves,48,56,64,73,87,104,135,162,197,231,292,312
Borrowings,60,65,53,51,49,36,57,53,91,93,116,120
  └─ Long term Borrowings,15,13,5,4,4,4,4,6,4,4,3,6
  └─ Short term Borrowings,45,52,47,47,45,32,53,47,87,89,113,114
  └─ Other Borrowings,0,0,0,0,0,0,0,0,0,0,0,
Other Liabilities,42,36,41,43,57,51,54,54,60,58,78,74
  └─ Non controlling int,0.01,0.01,0.02,0.00,0.00,0.00,5.29,4.22,0.00,0.00,0.00,0.00
  └─ Trade Payables,26.21,19.70,24.21,23.68,38.40,34.33,36.33,35.44,41.27,39.45,57.42,44.12
  └─ Advance from Customers,10.20,8.35,6.29,8.61,10.12,11.21,7.82,6.03,5.70,7.89,15.58,
  └─ Other liability items,5.75,7.96,10.90,10.85,8.14,5.23,4.76,7.81,13.29,10.18,5.33,29.69
Total Liabilities,156,163,165,173,199,197,253,275,354,388,493,512
Fixed Assets,33,42,43,44,46,43,52,63,107,124,129,224
  └─ Land,5.90,5.75,5.05,5.05,8.51,8.06,8.06,8.06,30.87,30.87,30.30,
  └─ Building,16.08,22.02,14.95,15.36,15.80,19.02,19.51,31.49,52.93,63.85,63.80,
  └─ Plant Machinery,32.36,39.37,23.75,27.78,31.56,38.71,46.35,55.82,60.06,67.51,77.72,
  └─ Equipments,5.04,5.35,0.85,0.93,1.07,3.59,3.79,0.72,0.50,0.79,0.98,
  └─ Computers,0.00,0.00,0.18,0.27,0.31,0.55,0.79,0.92,0.97,1.10,1.40,
  └─ Furniture n fittings,4.51,5.30,2.08,2.90,2.93,3.77,4.35,5.67,9.50,11.51,12.18,
  └─ Vehicles,0.79,1.28,0.55,0.65,0.52,0.59,0.59,0.59,0.52,1.20,1.51,
  └─ Intangible Assets,0.43,0.43,0.45,0.53,0.54,0.10,4.37,0.10,0.10,0.10,0.10,0.05
  └─ Other fixed assets,0.66,0.69,-0.01,0.84,0.85,0.85,0.85,4.63,4.79,7.87,10.19,
  └─ Gross Block,65.77,80.19,47.85,54.31,62.09,75.24,88.66,108.00,160.24,184.80,198.18,
  └─ Accumulated Depreciation,32.58,38.45,5.29,10.41,15.92,32.71,36.76,45.03,53.21,61.27,69.64,
CWIP,8,3,2,0,0,3,15,15,8,10,74,0
Investments,1,0,6,0,5,21,19,0,27,15,13,6
Other Assets,114,119,114,129,147,130,167,197,212,239,277,282
  └─ Inventories,51,57,53,65,68,76,57,72,86,107,143,138
  └─ Trade receivables,28,34,32,34,36,22,48,69,59,67,84,86
  └─ Cash Equivalents,1,2,2,2,3,5,31,29,40,32,6,4
  └─ Loans n Advances,7,11,11,10,16,8,9,9,11,1,4,2
  └─ Other asset items,27,15,17,18,24,19,22,18,17,32,39,52
Total Assets,156,163,165,173,199,197,253,275,354,388,493,512
