Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,11.92,
Reserves,9.28,10.42,14.91,19.71,26.80,35.76,40.03,45.49,51.15,57.65,63.09,67.19,
Borrowings,0.70,0.59,0.48,0.83,0.21,2.37,0.08,0.01,1.23,14.11,19.16,15.38,
  └─ Long term Borrowings,0.50,0.00,0.48,0.83,0.21,0.21,0.08,0.01,1.23,11.54,15.38,11.20,
  └─ Short term Borrowings,0.20,0.59,0.00,0.00,0.00,2.16,0.00,0.00,0.00,2.57,3.78,4.18,
Other Liabilities,3.12,3.58,6.28,18.89,71.42,9.17,8.27,10.14,8.21,8.24,9.21,9.88,
  └─ Non controlling int,2.79,2.96,3.32,3.84,4.49,5.31,5.61,5.84,6.10,6.28,6.58,6.77,
  └─ Trade Payables,0.23,0.34,0.58,13.17,64.06,2.82,1.13,0.15,0.01,0.00,0.71,0.39,
  └─ Other liability items,0.10,0.28,2.38,1.88,2.87,1.04,1.53,4.15,2.10,1.96,1.92,2.72,
Total Liabilities,25.02,26.51,33.59,51.35,110.35,59.22,60.30,67.56,72.51,91.92,103.38,104.37,
Fixed Assets,10.34,10.54,13.67,13.28,12.58,12.41,12.83,12.14,15.78,15.99,22.06,20.06,
  └─ Land,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.31,6.31,6.27,12.54,,
  └─ Building,0.11,0.43,5.54,5.52,5.52,5.52,5.81,0.70,0.70,0.70,0.70,,
  └─ Plant Machinery,2.17,2.63,6.51,3.08,7.24,7.30,8.05,8.54,10.47,10.48,10.48,,
  └─ Equipments,0.04,0.01,0.03,0.04,0.11,0.38,0.41,0.11,0.12,0.13,0.15,,
  └─ Computers,0.01,0.03,0.03,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.06,,
  └─ Furniture n fittings,0.07,0.17,0.18,0.18,0.18,0.18,0.18,0.03,0.03,0.03,0.05,,
  └─ Vehicles,0.87,0.77,1.06,1.30,1.40,1.78,1.89,1.93,3.22,4.94,5.81,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,
  └─ Other fixed assets,7.98,7.99,2.87,6.89,2.85,2.91,2.96,1.83,2.99,3.07,3.13,,
  └─ Gross Block,11.25,12.03,16.22,17.05,17.35,18.12,19.35,19.51,23.90,25.68,32.92,,
  └─ Accumulated Depreciation,0.91,1.49,2.55,3.77,4.77,5.71,6.52,7.36,8.12,9.69,10.86,,
CWIP,3.21,3.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,4.67,4.72,5.55,5.77,4.88,4.63,4.63,4.63,2.54,2.54,2.54,3.69,
Other Assets,6.80,7.80,14.37,32.30,92.89,42.18,42.84,50.79,54.19,73.39,78.78,80.62,
  └─ Inventories,1,1,2,15,5,4,4,1,1,1,1,1,
  └─ Trade receivables,1,2,3,11,85,2,1,9,1,0,0,0,
    └─ Receivables over 6m,0.52,1.51,3.25,10.62,84.87,0.00,0.00,0.00,0.14,0.08,0.08,,0.69
    └─ Receivables under 6m,0.00,0.00,0.00,0.00,0.00,1.63,1.12,8.93,1.00,0.00,0.00,,0.00
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,3,1,1,1,0,1,2,1,11,7,1,5,
  └─ Loans n Advances,0,0,0,1,1,1,2,-1,1,2,2,75,
  └─ Other asset items,3,4,8,4,2,34,35,41,40,64,75,0,
Total Assets,25.02,26.51,33.59,51.35,110.35,59.22,60.30,67.56,72.51,91.92,103.38,104.37,
