Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6,6,6,6,6,6,6,6,6,7,7
Reserves,51,58,67,88,112,138,160,177,191,324,315
Borrowings,19,6,9,5,1,12,18,50,158,180,146
  └─ Long term Borrowings,7,4,2,1,1,9,12,11,73,76,122
  └─ Short term Borrowings,13,0,5,2,0,4,5,39,84,104,24
  └─ Other Borrowings,0,2,1,2,1,0,0,0,0,0,
Other Liabilities,44,40,50,60,68,43,42,118,149,138,145
  └─ Non controlling int,0,0,0,0,0,-0,4,35,41,8,-11
  └─ Trade Payables,39,36,27,32,43,26,24,51,59,74,64
  └─ Advance from Customers,0,0,8,4,1,1,2,7,14,7,
  └─ Other liability items,5,4,16,24,24,15,12,24,34,48,92
Total Liabilities,120,110,132,159,188,199,226,350,504,649,613
Fixed Assets,35,31,34,35,33,45,41,42,211,252,256
  └─ Land,0,4,4,4,4,4,4,5,5,5,
  └─ Building,16,10,10,9,9,15,15,16,75,76,
  └─ Plant Machinery,8,15,21,25,27,37,38,41,153,163,
  └─ Equipments,0,0,0,0,0,0,0,0,0,0,
  └─ Computers,1,0,0,1,1,1,1,1,3,3,
  └─ Furniture n fittings,4,3,4,6,6,8,8,9,14,16,
  └─ Vehicles,3,1,2,4,4,5,5,5,4,5,
  └─ Wind turbines,0,2,2,2,2,2,2,2,2,2,
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,52,54
  └─ Other fixed assets,30,0,-0,2,2,2,2,1,1,2,
  └─ Gross Block,62,36,44,52,55,73,74,82,257,324,
  └─ Accumulated Depreciation,28,5,10,16,22,28,34,39,47,72,
CWIP,0,0,0,1,12,0,26,99,25,31,34
Investments,0,1,1,1,0,43,11,0,0,5,6
Other Assets,85,79,98,121,142,111,148,209,268,360,317
  └─ Inventories,14,15,14,23,29,22,21,38,61,72,85
  └─ Trade receivables,44,44,59,64,79,68,73,112,141,172,151
    └─ Receivables over 6m,11,0,0,0,0,0,0,21,34,85,
    └─ Receivables under 6m,33,44,59,64,80,69,75,93,109,89,
    └─ Prov for Doubtful,0,0,0,-0,-1,-1,-1,-2,-2,-3,
  └─ Cash Equivalents,13,2,4,12,10,2,5,10,15,58,12
  └─ Loans n Advances,0,0,1,3,2,2,2,3,6,6,1
  └─ Other asset items,14,18,20,20,21,16,47,46,45,53,69
Total Assets,120,110,132,159,188,199,226,350,504,649,613
