Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2007
Equity Capital,21,21,21,21,21,21,21,21,21,21,21,21,
Reserves,266,155,262,271,268,255,231,248,255,196,224,237,
Borrowings,456,480,449,424,392,366,227,183,145,129,139,149,
  └─ Long term Borrowings,160,216,196,166,151,112,77,69,38,30,26,34,
  └─ Short term Borrowings,258,220,210,209,199,180,109,114,106,99,113,114,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,0,
  └─ Preference Capital,2,2,0,14,12,12,12,12,12,12,12,0,
  └─ Other Borrowings,36,42,44,36,30,62,28,-12,-12,-12,-12,,
Other Liabilities,242,209,203,225,244,214,145,144,129,130,130,146,
  └─ Trade Payables,110,116,115,132,142,126,67,69,48,49,53,64,
  └─ Advance from Customers,15,8,8,7,8,3,3,7,10,9,10,,
  └─ Other liability items,118,85,80,87,93,85,74,68,70,72,67,82,
Total Liabilities,985,865,936,942,925,857,624,597,550,477,514,553,
Fixed Assets,421,310,441,432,427,421,315,312,298,263,256,253,
  └─ Land,7.67,5.54,150.69,149.68,150.38,151.56,134.45,134.33,132.19,127.26,127.48,,
  └─ Building,101.45,92.33,94.88,95.18,96.82,94.23,55.13,55.59,54.35,51.15,51.37,,
  └─ Estates,32.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Plant Machinery,319.08,354.11,333.54,334.60,336.63,326.74,160.06,159.69,160.80,155.96,158.81,,
  └─ Equipments,2.97,3.44,3.13,3.03,3.24,3.05,2.98,3.01,3.08,2.79,2.84,,
  └─ Computers,3.63,4.32,3.42,3.57,3.70,3.56,3.46,3.49,3.30,2.71,2.80,,
  └─ Furniture n fittings,21.37,30.12,30.19,29.90,30.18,29.31,17.63,17.75,17.79,17.45,17.46,,
  └─ Vehicles,13.47,12.32,13.79,13.32,14.00,14.17,12.78,13.78,13.81,12.02,11.63,,
  └─ Intangible Assets,66.34,70.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,
  └─ Other fixed assets,104.31,3.93,92.79,98.94,105.59,115.55,108.56,112.14,105.35,82.15,83.21,,
  └─ Gross Block,672.81,576.52,722.43,728.22,740.54,738.17,495.05,499.78,490.67,451.49,455.60,,
  └─ Accumulated Depreciation,252.13,266.51,281.78,296.37,313.66,317.44,179.75,188.21,192.40,188.44,199.31,,
CWIP,11,4,9,17,14,15,14,12,11,9,13,20,
Investments,28,28,29,34,29,17,8,3,0,0,0,0,
Other Assets,525,522,457,460,454,404,287,271,241,205,245,280,
  └─ Inventories,161,162,161,185,188,158,99,122,107,93,92,106,
  └─ Trade receivables,133,128,102,97,98,82,64,40,26,29,62,63,
    └─ Receivables over 6m,35,39,0,0,0,0,0,14,10,10,14,,3
    └─ Receivables under 6m,101,93,111,105,105,88,69,29,19,22,52,,23
    └─ Prov for Doubtful,-3,-4,-9,-8,-8,-7,-5,-4,-2,-3,-4,,-1
  └─ Cash Equivalents,5,5,9,9,9,26,7,4,3,3,1,3,
  └─ Loans n Advances,16,16,-4,-1,-24,-29,-20,-3,-4,-8,-5,25,
  └─ Other asset items,211,212,190,169,183,167,137,109,108,88,95,82,
Total Assets,985,865,936,942,925,857,624,597,550,477,514,553,
