Metric,Mar 2006,Mar 2007,Mar 2008,Mar 2009,Mar 2011,Mar 2012
Equity Capital,5.00,5.00,5.00,5.00,5.00,5.00
Reserves,-2.78,-3.19,-3.61,-4.02,-4.91,-9.05
Borrowings,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,5.77,5.77,5.76,5.77,4.76,4.75
  └─ Trade Payables,0.02,0.00,0.00,0.00,0.00,0.00
  └─ Other liability items,5.75,5.77,5.76,5.77,4.76,4.75
Total Liabilities,7.99,7.58,7.15,6.75,4.85,0.70
Fixed Assets,1.66,1.24,0.83,0.42,0.02,0.01
  └─ Equipments,0.06,0.06,0.06,0.07,0.06,0.06
  └─ Computers,0.39,0.39,0.39,0.39,0.39,0.39
  └─ Furniture n fittings,0.02,0.02,0.02,0.02,0.02,0.02
  └─ Vehicles,0.08,0.08,0.08,0.07,0.00,0.00
  └─ Other fixed assets,4.00,4.00,4.00,4.00,0.00,0.00
  └─ Gross Block,4.55,4.55,4.55,4.55,0.47,0.47
  └─ Accumulated Depreciation,2.89,3.31,3.72,4.13,0.45,0.46
CWIP,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.00,0.00,0.00,0.00,0.00
Other Assets,6.33,6.34,6.32,6.33,4.83,0.69
  └─ Trade receivables,0.02,0.04,0.05,0.06,0.00,0.00
  └─ Cash Equivalents,0.01,0.00,0.01,0.00,0.34,0.07
  └─ Loans n Advances,1.13,1.13,1.13,1.13,0.00,0.22
  └─ Other asset items,5.17,5.17,5.13,5.14,4.49,0.40
Total Assets,7.99,7.58,7.15,6.75,4.85,0.70
