Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018
Equity Capital,162,171,171,194,194,194,194,194,247,329,329,329
Reserves,576,744,715,1474,2045,2570,3446,4433,5096,3973,3856,4032
Borrowings,1075,1649,1889,3357,5395,10226,14359,19193,23890,26556,31185,34544
  └─ Long term Borrowings,,,,,3599,6974,12185,16267,18592,21467,23695,27087
  └─ Short term Borrowings,,,,,1024,2193,852,1026,2273,3106,3496,2525
  └─ Preference Capital,35,35,35,35,0,0,0,376,376,0,0,0
  └─ Other Borrowings,1040,1614,1854,3322,772,1059,1322,1524,2649,1983,3995,4932
Other Liabilities,252,1023,912,1021,1777,2258,2580,3294,2646,3893,4480,8175
  └─ Non controlling int,59,76,77,112,218,293,358,459,291,446,436,465
  └─ Trade Payables,0,0,471,495,988,1130,1107,1527,1090,1265,1164,2065
  └─ Advance from Customers,0,0,0,89,42,47,8,52,31,71,181,285
  └─ Other liability items,193,947,364,326,529,787,1108,1257,1234,2111,2699,5359
Total Liabilities,2065,3587,3688,6047,9411,15247,20579,27115,31879,34752,39849,47080
Fixed Assets,755,1084,1139,1889,1681,3413,3436,5576,7822,9842,13602,13884
  └─ Land,0,0,5,5,5,5,6,8,7,7,7,13
  └─ Building,0,0,27,23,24,37,56,66,62,123,169,180
  └─ Plant Machinery,0,0,249,215,106,223,243,300,274,98,215,282
  └─ Ships Vessels,0,0,0,0,103,0,0,0,0,0,0,0
  └─ Equipments,0,0,3,4,6,8,9,11,13,6,4,4
  └─ Computers,0,0,6,7,11,14,14,18,17,0,4,4
  └─ Furniture n fittings,0,0,15,14,16,38,42,53,50,23,37,80
  └─ Vehicles,0,0,62,84,111,120,131,145,139,50,42,65
  └─ Intangible Assets,121,267,1006,1804,1629,3406,544,5688,8004,9861,13625,14059
  └─ Other fixed assets,657,1039,27,29,37,41,2971,83,84,37,165,179
  └─ Gross Block,778,1306,1402,2184,2046,3891,4016,6371,8649,10205,14267,14867
  └─ Accumulated Depreciation,23,222,263,295,365,478,580,795,827,363,665,983
CWIP,50,84,8,6,1577,3501,6745,8536,9344,8771,8471,9598
Investments,141,202,201,433,201,395,687,469,663,2370,2089,2514
Other Assets,1119,2218,2340,3719,5952,7938,9711,12534,14050,13768,15687,21083
  └─ Inventories,44,20,25,29,26,21,17,17,14,85,117,63
  └─ Trade receivables,71,818,787,648,749,882,752,988,1046,1008,1003,1311
  └─ Cash Equivalents,77,182,160,550,528,284,420,671,939,873,1224,1733
  └─ Loans n Advances,0,0,59,389,340,308,72,48,480,385,801,502
  └─ Other asset items,927,1198,1309,2103,4310,6444,8450,10810,11571,11417,12543,17474
Total Assets,2065,3587,3688,6047,9411,15247,20579,27115,31879,34752,39849,47080
