Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Equity Capital,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03
Reserves,0.21,0.22,0.23,0.12,0.15,0.05,0.04,0.09,0.24,0.25,-0.11
Borrowing,0.00,0.25,0.81,0.00,0.00,0.00,0.00,0.00,0.72,0.77,0.81
Other Liabilities,1.86,1.95,2.18,2.23,1.85,1.87,1.90,1.96,1.98,1.87,0.01
  └─ Non controlling int,1.79,1.92,1.80,1.80,1.80,1.83,1.84,1.86,1.87,1.86,0.00
  └─ Trade Payables,0.06,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Advance from Customers,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other liability items,0.01,0.03,0.03,0.02,0.05,0.04,0.06,0.10,0.11,0.01,0.01
Total Liabilities,12.10,12.45,13.25,12.38,12.03,11.95,11.97,12.08,12.97,12.92,10.74
Fixed Assets,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00
  └─ Intangible Assets,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00
  └─ Gross Block,0.02,0.05,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,6.55,6.66,6.97,2.49,5.05,5.25,5.03,4.14,4.20,3.74,2.64
Other Assets,5.53,5.74,6.26,9.87,6.96,6.68,6.92,7.92,8.75,9.16,8.10
  └─ Inventories,0.30,0.00,0.26,0.28,0.26,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade receivables,0.34,0.21,0.17,2.11,0.00,0.06,0.00,0.12,0.16,0.16,0.26
  └─ Cash Equivalents,0.12,0.24,0.33,1.89,0.33,0.19,0.17,0.86,0.14,0.63,0.17
  └─ Loans n Advances,0.03,0.04,0.04,0.08,0.23,0.07,0.08,0.02,0.05,0.04,0.05
  └─ Other asset items,4.74,5.25,5.46,5.51,6.14,6.36,6.67,6.92,8.40,8.33,7.62
Total Assets,12.10,12.45,13.25,12.38,12.03,11.95,11.97,12.08,12.97,12.92,10.74
