Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,12,
Reserves,183,208,388,563,658,628,793,1075,1182,1136,1145,1552,
Borrowings,142,91,62,50,103,197,183,165,514,1252,1786,2175,
  └─ Long term Borrowings,39,24,12,50,78,184,158,135,148,813,1401,1566,
  └─ Short term Borrowings,79,42,19,0,0,0,25,26,294,351,306,527,
  └─ Lease Liabilities,0,0,0,0,0,0,0,4,73,88,79,82,
  └─ Other Borrowings,24,25,31,0,25,13,0,0,0,0,0,,
Other Liabilities,212,211,327,202,370,365,358,612,654,922,867,998,
  └─ Trade Payables,88,165,257,113,271,262,230,464,497,516,448,287,
  └─ Advance from Customers,0,2,3,2,6,3,0,0,3,3,3,,
  └─ Other liability items,124,44,66,88,94,99,128,147,155,403,415,711,
Total Liabilities,547,520,786,825,1141,1200,1343,1862,2360,3320,3808,4737,
Fixed Assets,243,256,317,310,383,550,513,596,671,712,1251,1251,
  └─ Land,20.08,20.11,68.66,70.74,70.74,70.74,70.74,70.74,70.74,70.74,72.68,,
  └─ Building,19.59,19.85,12.70,12.72,20.42,54.08,21.42,30.48,40.76,50.74,151.65,,
  └─ Plant Machinery,396.50,439.84,257.34,276.64,362.70,542.35,547.30,673.86,709.40,754.74,1233.98,,
  └─ Equipments,10.45,1.91,0.70,1.27,1.74,1.98,2.14,2.64,2.88,3.17,4.07,,
  └─ Computers,1.07,0.94,0.22,0.75,1.17,1.36,1.61,1.44,2.30,2.69,19.25,,
  └─ Furniture n fittings,1.06,2.01,0.46,1.36,1.43,1.46,1.57,1.83,2.03,2.32,2.85,,
  └─ Vehicles,1.61,1.79,1.56,1.38,1.85,1.92,2.10,2.22,2.61,2.78,3.77,,
  └─ Wind turbines,16.50,16.50,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,5.71,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,
  └─ Other fixed assets,0.02,0.00,0.00,0.66,0.94,1.01,35.61,43.99,118.01,135.89,128.63,,
  └─ Gross Block,466.88,502.95,347.35,371.23,466.70,680.61,688.20,832.91,954.44,1028.78,1622.59,,
  └─ Accumulated Depreciation,223.55,247.22,30.78,61.27,84.03,130.69,175.62,237.03,283.32,317.11,371.11,,
CWIP,7,18,9,44,159,82,126,64,406,1200,1352,2518,
Investments,5,5,77,104,150,49,136,180,132,173,200,154,
Other Assets,291,241,383,367,449,519,569,1022,1150,1236,1005,813,
  └─ Inventories,98,69,152,126,191,147,132,242,319,251,248,185,
  └─ Trade receivables,152,129,138,119,113,90,87,156,102,183,199,197,
    └─ Receivables over 6m,4,7,0,0,0,0,0,12,12,21,11,,2
    └─ Receivables under 6m,150,124,140,121,115,92,97,154,100,172,198,,230
    └─ Prov for Doubtful,-2,-2,-2,-2,-2,-1,-10,-10,-10,-10,-10,,-1
  └─ Cash Equivalents,11,14,36,47,58,214,309,550,545,599,357,262,
  └─ Loans n Advances,0,2,7,7,5,19,10,22,62,45,36,7,
  └─ Other asset items,31,27,51,67,81,49,32,52,123,157,164,163,
Total Assets,547,520,786,825,1141,1200,1343,1862,2360,3320,3808,4737,
