Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,9,9,9,9,9,9,9,9,9,9,9,
Reserves,51,66,143,160,149,174,209,278,330,368,393,389,
Borrowings,140,128,82,80,82,100,87,80,92,96,83,100,
  └─ Long term Borrowings,75,63,12,12,9,12,22,24,28,27,19,22,
  └─ Short term Borrowings,54,52,53,64,67,77,63,55,64,69,64,78,
  └─ Lease Liabilities,0,0,0,0,0,1,2,1,0,0,0,0,
  └─ Other Borrowings,12,12,17,5,6,11,0,0,-0,0,0,,
Other Liabilities,77,73,54,56,74,67,65,61,82,93,102,99,
  └─ Non controlling int,0,0,0,-0,-0,0,0,0,0,0,0,0,
  └─ Trade Payables,60,35,32,31,35,30,31,32,40,47,51,51,
  └─ Advance from Customers,0,0,1,2,2,0,9,0,0,0,0,,
  └─ Other liability items,17,38,22,24,38,37,25,29,42,46,51,48,
Total Liabilities,277,275,289,305,314,350,371,428,514,566,588,598,
Fixed Assets,122,117,124,126,123,116,133,144,162,168,172,167,
  └─ Land,20.83,20.75,61.53,61.53,61.53,61.53,61.53,61.53,61.53,61.53,61.53,,
  └─ Building,23.04,23.04,15.45,18.49,18.49,18.50,18.57,19.61,22.54,24.08,25.72,,
  └─ Plant Machinery,92.63,94.51,48.07,53.58,58.50,58.82,74.84,91.80,112.72,126.32,134.92,,
  └─ Equipments,0.58,0.60,0.15,0.19,0.20,0.20,0.22,0.33,0.51,0.63,0.74,,
  └─ Furniture n fittings,11.29,11.42,2.12,3.14,3.47,3.55,9.28,10.24,14.24,16.88,19.25,,
  └─ Vehicles,2.81,3.14,1.55,1.55,1.56,1.42,2.43,3.48,4.10,4.46,5.02,,
  └─ Intangible Assets,0.16,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,2.30,0.12,
  └─ Other fixed assets,54.85,56.40,0.00,0.00,0.01,0.82,3.07,3.07,3.08,0.01,0.00,,
  └─ Gross Block,206.19,212.16,131.17,140.78,146.06,147.14,172.24,192.36,221.02,236.21,249.48,,
  └─ Accumulated Depreciation,83.87,94.80,7.46,14.87,22.66,30.83,39.14,48.36,58.82,67.85,77.12,,
CWIP,4,6,9,2,2,8,2,3,3,3,3,2,
Investments,5,6,23,24,27,35,45,56,70,89,95,109,
Other Assets,146,146,133,153,162,191,191,225,279,307,318,320,
  └─ Inventories,62,58,48,50,54,55,58,61,69,71,84,81,
  └─ Trade receivables,46,48,48,69,73,102,78,101,145,178,177,178,
    └─ Receivables over 6m,6,6,17,0,0,0,25,10,33,46,44,,6
    └─ Receivables under 6m,40,41,48,85,73,102,53,91,112,132,133,,33
    └─ Prov for Doubtful,0,0,-17,-16,0,0,0,0,0,0,0,,0
  └─ Cash Equivalents,9,14,9,7,3,5,25,26,19,19,13,9,
  └─ Loans n Advances,7,3,5,5,5,5,5,6,7,9,8,1,
  └─ Other asset items,23,22,23,23,27,23,24,31,39,30,36,51,
Total Assets,277,275,289,305,314,350,371,428,514,566,588,598,
