Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,13,14,14,14,14,17,19,19,20,20,20
Reserves,111,133,131,118,-8,227,367,382,373,343,291
Borrowings,52,87,478,578,727,603,610,684,686,758,885
  └─ Long term Borrowings,,,,,165,99,14,8,26,46,77
  └─ Short term Borrowings,,,,,41,54,7,12,13,23,57
  └─ Lease Liabilities,,,,,482,450,589,665,646,688,751
  └─ Other Borrowings,52,87,478,578,38,-0,0,0,-0,0,
Other Liabilities,61,62,100,110,223,291,145,173,198,194,242
  └─ Non controlling int,0,0,0,0,5,4,9,8,11,8,11
  └─ Trade Payables,32,42,67,77,113,147,99,124,118,110,139
  └─ Advance from Customers,0,0,0,0,0,0,0,0,1,1,
  └─ Other liability items,30,20,32,33,105,141,37,42,69,75,92
Total Liabilities,238,296,723,819,955,1138,1141,1259,1277,1314,1437
Fixed Assets,165,198,548,682,813,732,872,1012,1036,1061,1161
  └─ Building,74,92,87,138,182,188,202,244,1253,1341,
  └─ Plant Machinery,31,45,58,70,90,94,108,137,156,161,
  └─ Equipments,0,0,53,75,97,100,0,0,0,0,
  └─ Computers,6,8,7,14,19,20,24,30,34,35,
  └─ Furniture n fittings,56,73,77,100,123,126,142,170,191,196,
  └─ Vehicles,0,0,1,1,2,2,4,6,9,10,
  └─ Intangible Assets,28,28,31,27,82,82,77,77,99,99,110
  └─ Other fixed assets,48,63,453,556,669,664,956,1083,177,191,
  └─ Gross Block,242,309,768,981,1263,1277,1513,1747,1919,2033,
  └─ Accumulated Depreciation,77,112,220,299,450,546,641,736,883,972,
CWIP,14,22,19,16,11,6,21,27,5,14,14
Investments,3,3,0,0,0,0,0,0,0,12,0
Other Assets,55,73,157,121,132,400,248,220,237,227,263
  └─ Inventories,12,16,19,19,15,20,36,42,39,47,44
  └─ Trade receivables,5,4,6,5,2,3,6,7,4,2,3
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,1.60,
    └─ Receivables under 6m,5.13,4.07,5.85,6.37,2.32,2.81,5.92,7.56,3.52,1.76,
    └─ Prov for Doubtful,0.00,0.00,-0.25,-1.47,-0.17,-0.17,-0.20,-0.20,-0.09,-1.03,
  └─ Cash Equivalents,1,5,44,12,15,245,85,43,36,17,28
  └─ Loans n Advances,8,11,13,17,17,19,22,27,31,30,44
  └─ Other asset items,29,37,75,68,83,113,99,101,127,130,144
Total Assets,238,296,723,819,955,1138,1141,1259,1277,1314,1437
