Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,,3.20,3.20,8.05,12.05,19.25,38.36
Reserves,,0.44,0.51,7.43,10.14,4.71,4.87
Borrowings,,0.10,0.10,0.24,0.17,0.52,3.50
  └─ Long term Borrowings,,0.00,0.00,0.00,0.00,0.42,0.36
  └─ Short term Borrowings,,0.10,0.10,0.24,0.17,0.10,3.14
Other Liabilities,,0.51,0.64,0.64,0.92,2.15,64.62
  └─ Non controlling int,,0,0,0,0,0,0
  └─ Trade Payables,,0,0,0,1,1,55
  └─ Other liability items,,0,0,0,0,1,9
Total Liabilities,,4.25,4.45,16.36,23.28,26.63,111.35
Fixed Assets,,0.00,0.15,1.51,1.13,1.15,3.79
  └─ Plant Machinery,,,0.10,0.07,0.17,0.11,
  └─ Computers,,,0.01,0.00,0.00,0.00,
  └─ Furniture n fittings,,,0.05,1.44,1.65,1.66,
  └─ Vehicles,,,0.00,0.00,0.00,0.43,
  └─ Other fixed assets,,,0.07,0.00,0.00,0.01,
  └─ Gross Block,,,0.23,1.51,1.82,2.21,
  └─ Accumulated Depreciation,,,0.08,0.00,0.70,1.06,
CWIP,,0.00,0.00,0.00,0.00,0.00,0.00
Investments,,0.00,0.03,8.13,10.89,10.89,12.75
Other Assets,,4.25,4.27,6.72,11.26,14.59,94.81
  └─ Inventories,,1,1,2,3,6,8
  └─ Trade receivables,,1,2,3,5,6,11
  └─ Cash Equivalents,,2,0,0,0,0,1
  └─ Loans n Advances,,0,0,1,2,2,1
  └─ Other asset items,,0,1,1,2,2,74
Total Assets,,4.25,4.45,16.36,23.28,26.63,111.35
