Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,389,403,403,505,505,497,497,500,500,500,500,518,
Reserves,1096,17,1472,2327,2709,2775,2875,3080,3574,3686,2554,4058,
Borrowings,1091,3321,2758,2352,2788,5605,4804,5282,6075,1758,2392,2220,
  └─ Long term Borrowings,,,1891,0,1966,1892,1755,1466,1312,446,484,558,
  └─ Short term Borrowings,,,830,0,642,587,554,726,975,223,158,143,
  └─ Lease Liabilities,,,0,0,0,2632,2495,2715,3413,714,1376,1518,
  └─ Preference Capital,0,0,0,0,0,0,0,374,374,374,374,0,
  └─ Other Borrowings,1091,3321,37,2352,181,493,0,0,0,0,0,,
Other Liabilities,1834,2003,2171,2296,2926,3528,3444,3661,4687,12039,1154,1316,
  └─ Non controlling int,762,177,375,358,466,446,462,529,412,470,223,258,
  └─ Trade Payables,595,832,782,846,1014,2110,2027,2118,2988,459,426,482,
  └─ Advance from Customers,21,29,20,17,26,28,19,72,111,17,21,,
  └─ Other liability items,457,965,993,1075,1420,944,936,942,1176,11093,484,577,
Total Liabilities,4409,5743,6804,7479,8928,12405,11620,12521,14836,17983,6600,8112,
Fixed Assets,2237,2507,3520,3738,4289,7124,6749,7009,9052,3175,3920,4249,
  └─ Land,706,734,816,817,827,3155,3009,3132,795,762,764,,
  └─ Building,533,690,1117,1394,1736,1925,1854,2067,3314,778,861,,
  └─ Plant Machinery,101,132,192,217,255,303,313,352,399,295,330,,
  └─ Equipments,592,782,1123,1258,1508,1799,1841,1968,2294,1149,1275,,
  └─ Computers,29,43,74,91,110,135,155,185,241,43,53,,
  └─ Furniture n fittings,200,266,335,358,380,429,436,468,515,118,127,,
  └─ Vehicles,27,37,43,44,51,58,58,57,72,8,12,,
  └─ Intangible Assets,437,447,726,761,905,1201,1183,1223,1303,307,307,290,
  └─ Other fixed assets,25,42,57,60,129,182,266,320,3730,1069,1407,,
  └─ Gross Block,2650,3175,4484,5000,5901,9187,9116,9771,12663,4529,5136,,
  └─ Accumulated Depreciation,414,667,964,1262,1612,2063,2367,2762,3611,1354,1216,,
CWIP,197,358,290,402,550,736,934,998,279,170,293,413,
Investments,3,39,32,38,22,34,63,45,80,17,245,1167,
Other Assets,1972,2839,2962,3302,4067,4511,3874,4470,5425,14620,2142,2284,
  └─ Inventories,311,411,526,627,732,961,849,1026,1306,111,92,91,
  └─ Trade receivables,884,1342,1288,1546,2029,2366,2019,2021,2336,233,258,307,
    └─ Receivables over 6m,1184,1961,0,0,0,0,0,1399,1439,60,84,,230
    └─ Receivables under 6m,0,0,1595,1876,2508,3049,2862,1256,1705,206,216,,595
    └─ Prov for Doubtful,-299,-619,-308,-329,-479,-683,-843,-634,-807,-33,-42,,-147
  └─ Cash Equivalents,304,267,152,300,341,177,281,380,429,113,1380,1325,
  └─ Loans n Advances,164,267,133,155,189,171,130,154,250,44,78,138,
  └─ Other asset items,309,552,864,673,776,836,595,890,1104,14120,334,423,
Total Assets,4409,5743,6804,7479,8928,12405,11620,12521,14836,17983,6600,8112,
