Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Equity Capital,4.39,4.39,4.39,4.39,4.39
Reserves,-0.81,-0.46,-0.93,-0.94,-1.05
Borrowings,0.00,0.00,0.00,1.96,2.38
  └─ Long term Borrowings,0.00,0.00,0.00,0.00,0.26
  └─ Short term Borrowings,0.00,0.00,0.00,1.96,2.12
Other Liabilities,11.61,13.18,3.91,7.80,6.12
  └─ Trade Payables,10.99,11.96,3.84,7.37,5.73
  └─ Advance from Customers,0.00,0.01,0.00,0.05,0.11
  └─ Other liability items,0.62,1.21,0.07,0.38,0.28
Total Liabilities,15.19,17.11,7.37,13.21,11.84
Fixed Assets,0.07,0.07,0.05,0.05,0.16
  └─ Equipments,0.00,0.00,0.00,0.00,0.09
  └─ Computers,0.00,0.00,0.00,0.05,0.08
  └─ Furniture n fittings,0.00,0.00,0.00,0.01,0.01
  └─ Intangible Assets,0.10,0.10,0.10,0.00,0.00
  └─ Other fixed assets,0.00,0.01,0.01,0.01,0.02
  └─ Gross Block,0.10,0.11,0.11,0.07,0.20
  └─ Accumulated Depreciation,0.03,0.04,0.06,0.02,0.04
CWIP,0.00,0.00,0.00,0.00,0.00
Investments,1.35,1.03,0.11,0.00,0.00
Other Assets,13.77,16.01,7.21,13.16,11.68
  └─ Inventories,3.38,0.13,0.00,2.24,2.65
  └─ Trade receivables,8.79,12.82,4.01,6.61,4.54
    └─ Receivables over 6m,0.00,0.00,0.00,1.22,1.34
    └─ Receivables under 6m,8.79,12.82,4.01,5.38,3.20
  └─ Cash Equivalents,0.09,0.06,0.06,0.08,0.01
  └─ Loans n Advances,0.03,0.15,2.40,3.37,3.38
  └─ Other asset items,1.48,2.85,0.74,0.86,1.10
Total Assets,15.19,17.11,7.37,13.21,11.84
