Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5.09,5.09,5.09,5.09,5.09,5.09,5.09,5.09,5.09,5.95,5.95,5.95,
Reserves,-0.11,-0.08,2.13,2.94,2.92,1.79,2.08,2.90,3.59,4.91,6.47,6.16,
Borrowings,4.78,4.51,3.44,1.33,1.29,0.08,0.66,1.09,0.62,1.33,0.53,0.00,
  └─ Long term Borrowings,0.08,0.17,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,4.70,4.34,4.41,1.33,1.29,0.08,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Other Borrowings,0.00,0.00,-1.11,0.00,0.00,0.00,0.66,1.09,0.62,1.33,0.53,,
Other Liabilities,6.19,5.08,5.58,5.60,4.82,4.16,8.26,6.80,7.11,9.78,6.46,7.46,
  └─ Non controlling int,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Trade Payables,5.24,4.13,5.21,5.05,4.27,0.00,7.66,6.05,6.42,8.79,5.42,5.93,
  └─ Other liability items,0.31,0.31,0.37,0.55,0.55,4.16,0.60,0.75,0.69,0.99,1.04,1.53,
Total Liabilities,15.95,14.60,16.24,14.96,14.12,11.12,16.09,15.88,16.41,21.97,19.41,19.57,
Fixed Assets,0.90,0.82,2.26,2.14,1.41,1.38,1.27,1.31,1.09,0.97,0.92,1.07,
  └─ Equipments,0.21,0.22,0.28,0.18,0.17,0.25,0.27,0.38,0.40,0.27,0.31,,
  └─ Computers,0.24,0.35,0.44,0.34,0.40,0.44,0.44,0.49,0.55,0.16,0.32,,
  └─ Furniture n fittings,0.28,0.28,0.28,0.27,0.29,0.33,0.33,0.33,0.33,0.19,0.19,,
  └─ Vehicles,0.58,0.39,0.45,0.37,0.37,0.27,0.27,0.27,0.27,0.00,0.00,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,
  └─ Other fixed assets,0.15,0.18,1.65,1.66,1.66,1.07,1.07,1.07,0.89,0.91,0.79,,
  └─ Gross Block,1.46,1.42,3.10,2.82,2.89,2.36,2.38,2.54,2.44,1.53,1.61,,
  └─ Accumulated Depreciation,0.56,0.60,0.84,0.68,1.48,0.98,1.12,1.23,1.35,0.55,0.69,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,3.66,3.67,2.42,0.69,0.48,0.48,0.00,0.40,0.13,0.02,0.03,0.17,
Other Assets,11.39,10.11,11.56,12.13,12.23,9.26,14.82,14.17,15.19,20.98,18.46,18.33,
  └─ Inventories,0.08,0.08,0.08,0.10,0.00,0.04,0.00,0.01,0.00,0.00,0.00,0.00,
  └─ Trade receivables,2.62,2.45,2.86,2.58,1.77,0.57,0.53,0.65,0.43,3.06,2.18,2.08,
    └─ Receivables over 6m,0.89,0.91,0.86,0.72,0.73,0.36,0.37,0.19,0.21,0.12,0.13,,0.93
    └─ Receivables under 6m,1.73,1.54,1.99,1.86,1.04,0.21,0.16,0.45,0.23,2.94,2.05,,1.18
  └─ Cash Equivalents,6.13,5.14,5.51,6.39,6.50,4.79,7.44,6.35,7.58,7.60,7.50,8.30,
  └─ Loans n Advances,0.27,0.09,0.08,0.11,0.12,0.19,0.13,0.14,0.10,0.41,0.47,1.01,
  └─ Other asset items,2.29,2.35,3.03,2.95,3.84,3.67,6.72,7.02,7.08,9.91,8.31,6.94,
Total Assets,15.95,14.60,16.24,14.96,14.12,11.12,16.09,15.88,16.41,21.97,19.41,19.57,
