Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,80,80,80,80,80,80,80,80,159,159,160,160,
Reserves,11009,13519,16071,20403,23660,31222,35750,40167,46248,60169,72236,77755,
Borrowings,26312,36062,48282,65695,99754,127212,128461,161179,212265,288933,355855,429914,
  └─ Long term Borrowings,17931,24549,32388,58912,87251,0,0,0,0,0,0,428248,
  └─ Short term Borrowings,4278,5538,8897,6783,12503,0,0,0,0,0,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,1666,
  └─ Other Borrowings,4103,5974,6996,0,0,127212,128461,161179,212265,288933,355855,,
Other Liabilities,50827,54290,64181,75337,84934,92791,115554,131987,146729,188154,223269,250669,
  └─ Non controlling int,4226,5877,7201,10774,12808,19560,22464,26073,31191,43447,56039,63051,
  └─ Trade Payables,5365,5984,7451,2834,1700,1927,4178,4009,5205,6277,7965,9052,
  └─ Other liability items,41236,42430,49530,61728,70426,71303,88912,101905,110333,138429,159265,178566,
Total Liabilities,88228,103951,128614,161514,208428,251304,279845,333413,405401,537415,651519,758498,
Fixed Assets,1261,1274,1645,1792,2097,3216,3182,3586,4336,5455,6297,6800,
  └─ Land,23,31,31,30,30,312,325,476,673,674,675,,
  └─ Building,763,760,755,767,876,1005,1020,1065,1090,1140,1153,,
  └─ Equipments,80,91,108,141,202,269,264,272,320,352,446,,
  └─ Computers,267,293,343,321,363,451,465,546,702,978,1043,,
  └─ Furniture n fittings,132,141,171,222,281,342,335,308,342,461,486,,
  └─ Vehicles,18,25,35,52,71,109,129,187,302,464,641,,
  └─ Intangible Assets,429,429,689,689,689,689,689,689,689,689,803,2408,
  └─ Other fixed assets,366,376,477,592,745,1612,1887,2276,2931,4078,4988,,
  └─ Gross Block,2077,2146,2608,2816,3258,4789,5115,5819,7048,8837,10235,,
  └─ Accumulated Depreciation,816,872,963,1024,1161,1573,1933,2234,2712,3381,3938,,
CWIP,3,11,4,28,66,45,129,113,191,220,314,250,
Investments,51367,53698,62658,69428,81679,91821,113654,119222,136176,170127,190130,194414,
Other Assets,35598,48969,64306,90266,124587,156223,162879,210493,264698,361613,454778,557034,
  └─ Trade receivables,541,681,1253,1753,2273,2658,2753,3005,3459,5974,8319,9332,
    └─ Receivables over 6m,0,1,1,0,0,0,71,55,0,1224,2003,,15
    └─ Receivables under 6m,541,681,1253,1753,2273,2658,2682,2950,3498,4797,6404,,355
    └─ Prov for Doubtful,-0,-1,-1,0,0,0,0,0,-40,-47,-87,,0
  └─ Cash Equivalents,1409,2168,1499,1606,1589,2525,3410,4403,5377,12387,15737,17618,
  └─ Loans n Advances,13345,18897,26232,142,295,635,604,721,318,436,682,500016,
  └─ Other asset items,20303,27223,35322,86764,120429,150404,156112,202364,255544,342817,430040,30068,
Total Assets,88228,103951,128614,161514,208428,251304,279845,333413,405401,537415,651519,758498,
