Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015
Equity Capital,5.96,5.96,5.96,5.96,11.93,11.93,11.93,11.93,11.93
Reserves,29.13,33.57,32.88,34.47,32.53,37.58,39.54,36.11,36.54
Borrowings,32.02,31.55,23.12,18.61,23.18,27.45,28.09,26.28,22.77
  └─ Long term Borrowings,,,,,19.57,21.88,22.47,19.91,16.58
  └─ Short term Borrowings,,,,,1.46,1.56,1.27,1.47,1.07
  └─ Other Borrowings,32.02,31.55,23.12,18.61,2.15,4.01,4.35,4.90,5.12
Other Liabilities,7.03,6.27,5.60,6.96,7.53,9.22,8.90,12.37,12.30
  └─ Non controlling int,0.20,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Trade Payables,1.87,1.79,2.91,4.44,1.63,1.90,1.80,1.62,1.57
  └─ Other liability items,4.96,4.48,2.69,2.52,5.90,7.32,7.10,10.75,10.73
Total Liabilities,74.14,77.35,67.56,66.00,75.17,86.18,88.46,86.69,83.54
Fixed Assets,62.99,67.97,58.72,57.72,62.80,61.68,71.79,74.87,68.73
  └─ Land,30,31,29,29,29,28,31,33,33
  └─ Building,17,17,14,14,14,13,13,13,13
  └─ Plant Machinery,21,26,24,25,28,31,31,31,32
  └─ Equipments,1,1,1,1,1,1,1,1,1
  └─ Furniture n fittings,10,11,10,10,13,13,23,27,27
  └─ Vehicles,1,1,1,1,2,2,3,2,2
  └─ Intangible Assets,1,1,1,1,1,1,1,1,1
  └─ Other fixed assets,0,0,0,0,0,0,0,0,0
  └─ Gross Block,81,88,80,81,88,90,103,110,110
  └─ Accumulated Depreciation,18,20,21,24,25,28,31,35,42
CWIP,0.27,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.00,0.01,0.01,0.41,0.41,0.41,0.41,0.31,0.32
Other Assets,10.88,9.19,8.83,7.87,11.96,24.09,16.26,11.51,14.49
  └─ Inventories,1.01,1.04,0.84,0.93,0.93,0.91,0.80,0.44,0.13
  └─ Trade receivables,2.37,1.64,1.72,1.27,1.38,1.52,1.98,1.49,1.23
  └─ Cash Equivalents,0.76,0.68,0.73,0.87,3.86,8.46,6.62,4.82,6.59
  └─ Loans n Advances,0.00,0.00,0.00,0.00,0.47,0.50,0.64,0.45,0.32
  └─ Other asset items,6.74,5.83,5.54,4.80,5.32,12.70,6.22,4.31,6.22
Total Assets,74.14,77.35,67.56,66.00,75.17,86.18,88.46,86.69,83.54
