Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,3,4,5,5,5,5,5,5,11,13,13
Reserves,4,8,16,20,21,22,24,24,48,60,62
Borrowings,14,16,17,25,28,32,33,38,25,23,33
  └─ Long term Borrowings,3.36,4.26,2.14,8.65,11.03,11.33,9.96,8.46,6.79,7.91,14.39
  └─ Short term Borrowings,7.81,7.73,12.31,13.00,14.34,20.70,23.36,29.82,18.15,15.14,18.81
  └─ Other Borrowings,2.49,4.09,2.92,3.07,2.65,0.00,-0.01,0.01,-0.01,0.00,
Other Liabilities,3,4,3,4,7,9,10,11,11,11,20
  └─ Trade Payables,1.18,1.31,1.39,1.68,3.15,3.11,3.15,3.77,4.88,5.90,11.34
  └─ Advance from Customers,0.11,0.17,0.03,0.15,0.14,0.45,0.33,0.38,0.56,1.93,
  └─ Other liability items,1.42,2.11,1.44,2.45,4.15,5.83,6.68,7.31,5.83,3.19,8.88
Total Liabilities,23,32,41,54,62,69,72,79,96,107,129
Fixed Assets,6,7,10,8,7,6,6,5,5,53,51
  └─ Land,0.00,0.00,4.13,4.20,4.20,0.94,0.94,0.94,0.94,0.95,
  └─ Building,0.00,0.00,1.01,1.03,1.03,1.03,1.03,1.03,0.00,0.00,
  └─ Plant Machinery,3.11,3.16,4.90,4.91,5.11,5.11,5.17,5.17,5.26,24.19,
  └─ Equipments,0.06,0.08,0.10,0.14,0.15,0.15,0.17,0.17,0.20,0.36,
  └─ Computers,0.15,0.20,0.22,0.24,0.26,0.28,0.32,0.34,0.35,0.41,
  └─ Furniture n fittings,0.22,0.29,0.32,0.32,0.36,0.40,0.43,0.43,0.43,0.47,
  └─ Vehicles,4.59,6.36,3.09,2.60,2.61,4.74,3.41,3.41,2.39,2.40,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28
  └─ Other fixed assets,0.28,0.28,0.26,0.28,0.28,0.28,0.27,0.28,2.34,31.67,
  └─ Gross Block,8.41,10.37,14.03,13.72,14.00,12.93,11.74,11.77,11.91,60.45,
  └─ Accumulated Depreciation,1.99,3.04,4.22,5.47,6.72,6.55,6.01,6.63,7.24,7.77,
CWIP,0,1,0,7,15,17,19,20,36,0,0
Investments,0,0,1,0,0,0,0,0,0,0,0
Other Assets,17,23,29,38,40,46,48,54,55,54,78
  └─ Inventories,11,15,20,24,27,33,36,38,36,36,52
  └─ Trade receivables,2,2,2,2,4,3,3,3,4,4,9
  └─ Cash Equivalents,1,0,2,0,0,0,0,0,2,1,0
  └─ Loans n Advances,1,1,1,0,1,0,0,1,3,5,15
  └─ Other asset items,3,5,4,11,8,9,8,12,11,8,2
Total Assets,23,32,41,54,62,69,72,79,96,107,129
