Metric,Mar 2008,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,9,8,8,8,8,8,8,8,8,8,8,8
Reserves,195,563,584,662,723,779,881,943,1047,1254,1346,1420
Borrowings,54,14,2,0,0,0,0,0,0,0,0,0
  └─ Short term Borrowings,,14.25,1.99,0.37,0.37,0.10,0.10,0.10,0.00,0.00,0.00,0.00
  └─ Other Borrowings,53.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Other Liabilities,86,118,95,87,70,55,75,64,62,87,89,99
  └─ Trade Payables,45,13,13,17,12,6,22,9,10,10,13,24
  └─ Advance from Customers,7,18,21,15,14,14,13,15,14,12,12,
  └─ Other liability items,35,87,61,55,43,35,40,40,39,65,64,76
Total Liabilities,344,702,688,758,800,842,964,1014,1117,1349,1442,1527
Fixed Assets,53,73,126,138,132,128,120,110,112,110,106,105
  └─ Land,8.11,13.44,13.44,13.59,13.59,13.59,12.00,12.00,12.53,12.53,12.53,
  └─ Building,16.37,19.28,19.54,19.64,19.60,19.39,19.19,18.78,25.81,26.25,26.14,
  └─ Plant Machinery,66.94,38.52,42.50,52.86,54.86,55.04,54.99,55.16,52.60,53.82,54.56,
  └─ Equipments,0.00,0.81,1.01,1.22,1.16,1.15,1.12,1.14,1.65,2.42,3.30,
  └─ Furniture n fittings,4.10,1.64,1.76,1.89,1.93,1.90,1.90,1.90,2.33,2.98,3.74,
  └─ Vehicles,1.76,5.52,5.39,6.24,7.05,6.80,4.01,3.95,3.87,3.99,4.09,
  └─ Intangible Assets,0.56,0.56,3.20,3.68,3.95,4.09,4.09,4.09,4.09,4.09,4.09,0.63
  └─ Other fixed assets,0.00,0.10,52.28,52.85,52.87,55.06,55.06,51.74,47.72,49.23,49.21,
  └─ Gross Block,97.84,79.87,139.12,151.97,155.01,157.02,152.36,148.76,150.60,155.31,157.66,
  └─ Accumulated Depreciation,44.72,7.26,13.42,14.40,22.79,29.02,32.42,38.25,39.02,45.22,51.23,
CWIP,0,0,11,0,0,0,0,0,0,1,0,0
Investments,7,393,287,392,504,428,512,512,666,977,1136,1003
Other Assets,284,237,265,228,164,285,332,392,340,261,199,418
  └─ Inventories,32,23,44,44,25,23,32,43,18,19,29,254
  └─ Trade receivables,35,64,66,71,74,68,51,42,40,48,46,44
  └─ Cash Equivalents,15,73,121,83,24,15,19,70,50,65,35,64
  └─ Loans n Advances,199,5,25,11,26,16,9,15,16,15,6,13
  └─ Other asset items,4,72,9,19,15,163,221,222,215,114,83,43
Total Assets,344,702,688,758,800,842,964,1014,1117,1349,1442,1527
