Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1.42,1.57,2.12,6.75,15.50,15.50
Reserves,3.13,5.95,7.18,11.20,35.39,39.44
Borrowings,0.30,3.91,3.17,4.10,4.02,5.35
  └─ Long term Borrowings,0.30,1.51,1.05,1.32,2.43,4.56
  └─ Short term Borrowings,0.00,2.40,2.13,2.78,1.59,0.79
  └─ Other Borrowings,0.00,0.00,-0.01,0.00,0.00,
Other Liabilities,2.76,7.49,5.94,7.38,8.06,9.48
  └─ Non controlling int,0.68,2.53,1.68,3.33,3.52,3.68
  └─ Trade Payables,0.34,0.92,0.71,0.75,0.99,0.87
  └─ Advance from Customers,0.00,0.69,0.67,0.00,0.00,
  └─ Other liability items,1.74,3.35,2.88,3.30,3.55,4.93
Total Liabilities,7.61,18.92,18.41,29.43,62.97,69.77
Fixed Assets,5.36,10.16,14.06,20.49,20.91,28.10
  └─ Land,0.14,1.14,1.14,1.70,1.97,
  └─ Building,4.02,7.09,9.37,14.14,14.74,
  └─ Plant Machinery,0.71,3.07,3.27,2.62,2.82,
  └─ Equipments,0.19,0.10,0.18,0.24,0.35,
  └─ Computers,0.04,0.00,0.00,0.00,0.00,
  └─ Furniture n fittings,2.34,3.29,5.06,7.07,7.75,
  └─ Vehicles,0.14,1.14,1.41,2.09,2.10,
  └─ Other fixed assets,2.39,0.02,0.03,0.01,0.00,
  └─ Gross Block,9.97,15.85,20.46,27.87,29.73,
  └─ Accumulated Depreciation,4.61,5.70,6.39,7.38,8.82,
CWIP,0.00,2.23,0.06,1.56,8.41,14.27
Investments,0.63,2.28,0.90,1.45,1.04,1.04
Other Assets,1.62,4.25,3.39,5.93,32.61,26.36
  └─ Trade receivables,0.13,0.33,0.34,0.33,0.27,1.05
  └─ Cash Equivalents,0.44,1.63,1.10,2.35,28.42,18.87
  └─ Loans n Advances,0.00,0.00,0.00,0.82,0.82,3.83
  └─ Other asset items,1.05,2.29,1.95,2.43,3.10,2.61
Total Assets,7.61,18.92,18.41,29.43,62.97,69.77
