Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,12,12,12,12,12,12,12,12,12,12,12,12,
Reserves,-47,49,46,62,79,85,132,213,268,318,352,411,
Borrowings,321,191,151,117,91,99,88,93,94,123,168,154,
  └─ Long term Borrowings,148,106,67,48,11,40,70,55,62,53,61,37,
  └─ Short term Borrowings,99,50,50,53,80,48,5,33,27,68,96,105,
  └─ Lease Liabilities,0,0,0,0,0,0,0,6,5,2,11,12,
  └─ Other Borrowings,74,35,34,16,1,11,13,0,0,0,0,,
Other Liabilities,196,205,229,165,189,197,219,238,241,187,268,245,
  └─ Trade Payables,62,56,112,108,113,89,114,132,139,118,201,173,
  └─ Advance from Customers,6,18,11,5,1,5,29,16,5,1,0,,
  └─ Other liability items,128,130,106,52,74,103,76,90,98,68,67,72,
Total Liabilities,482,457,439,356,371,394,451,557,616,640,801,823,
Fixed Assets,232,235,224,177,180,168,189,212,222,236,253,276,
  └─ Land,63.71,72.69,69.91,53.98,53.98,53.98,53.98,53.98,53.98,53.98,53.98,,
  └─ Building,95.56,98.70,55.21,18.79,21.86,25.78,32.17,37.58,38.35,44.18,56.11,,
  └─ Plant Machinery,195.33,183.04,65.31,82.82,96.48,107.36,131.45,160.44,183.40,199.85,218.56,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,3.14,,
  └─ Furniture n fittings,23.39,16.33,3.55,2.54,4.37,5.46,7.35,7.47,8.11,5.88,10.79,,
  └─ Vehicles,7.00,6.81,6.40,8.07,9.83,10.24,11.55,13.01,12.31,16.00,16.69,,
  └─ Intangible Assets,21.67,22.46,2.87,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.20,4.80,
  └─ Other fixed assets,25.22,25.03,34.33,34.36,30.75,8.92,8.99,9.10,9.26,12.57,14.70,,
  └─ Gross Block,431.88,425.06,237.58,203.76,220.47,214.94,248.69,284.78,308.61,338.52,377.17,,
  └─ Accumulated Depreciation,200.03,190.37,13.37,27.06,40.91,47.32,59.80,72.93,86.57,102.42,123.85,,
CWIP,7,4,6,4,7,15,16,7,20,12,14,17,
Investments,0,0,1,1,1,1,1,1,2,8,4,2,
Other Assets,243,219,207,174,184,210,245,337,372,384,529,528,
  └─ Inventories,75,57,64,67,82,86,101,154,168,133,222,246,
  └─ Trade receivables,74,76,63,42,63,48,80,112,143,197,235,204,
    └─ Receivables over 6m,23,14,0,0,0,0,0,24,29,68,66,,20
    └─ Receivables under 6m,73,74,75,52,72,58,81,89,115,130,170,,69
    └─ Prov for Doubtful,-22,-12,-12,-9,-10,-11,-1,-1,-1,-1,-1,,-18
  └─ Cash Equivalents,14,6,3,6,4,5,14,11,11,10,18,15,
  └─ Loans n Advances,0,0,1,0,1,4,3,9,6,7,8,5,
  └─ Other asset items,80,79,76,58,34,67,46,51,43,37,46,58,
Total Assets,482,457,439,356,371,394,451,557,616,640,801,823,
