Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,14,14,14,14,14,14,14,14,14,21,24,24,
Reserves,23,24,124,110,123,106,115,111,122,134,201,207,
Borrowings,62,59,62,64,70,75,77,75,75,93,88,86,
  └─ Long term Borrowings,20,22,28,32,32,40,44,42,61,63,60,64,
  └─ Short term Borrowings,33,28,27,31,38,28,31,30,12,27,22,16,
  └─ Lease Liabilities,0,0,0,0,0,3,1,2,1,3,6,6,
  └─ Preference Capital,7,7,0,7,7,2,6,6,6,9,5,0,
  └─ Other Borrowings,3,2,7,-6,-6,3,-6,-6,-6,-9,-5,,
Other Liabilities,110,97,97,126,99,107,64,87,77,145,128,154,
  └─ Non controlling int,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,1,
  └─ Trade Payables,55,46,24,47,41,44,22,29,28,74,67,82,
  └─ Advance from Customers,18,18,-0,21,14,23,-0,-0,-0,-0,-0,,
  └─ Other liability items,37,33,74,58,45,40,42,58,50,71,61,71,
Total Liabilities,209,194,298,314,307,302,270,287,289,393,440,470,
Fixed Assets,87,85,224,221,202,201,195,194,193,196,207,221,
  └─ Land,45.09,45.47,177.99,179.03,162.79,162.90,161.56,161.60,161.61,161.62,161.59,,
  └─ Building,14.48,14.45,31.29,42.01,40.08,41.19,31.82,33.69,30.39,30.38,30.37,,
  └─ Plant Machinery,68.01,68.48,15.95,21.60,22.09,21.59,20.99,23.35,24.71,28.77,39.07,,
  └─ Equipments,0.00,0.00,1.41,9.41,9.97,10.66,8.78,9.65,10.43,12.54,12.57,,
  └─ Computers,16.89,17.57,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,,
  └─ Furniture n fittings,4.91,4.94,1.32,5.92,5.57,5.83,5.87,6.12,6.24,6.77,6.55,,
  └─ Vehicles,0.74,0.51,0.36,0.51,0.67,0.65,0.50,0.50,0.00,0.52,0.46,,
  └─ Intangible Assets,46.54,49.13,1.05,1.92,1.45,1.37,1.52,1.60,1.61,5.14,5.12,0.31,
  └─ Other fixed assets,0.00,-0.01,0.01,-0.01,0.09,4.18,0.36,0.39,2.86,4.91,8.80,,
  └─ Gross Block,196.66,200.54,229.38,260.39,242.71,248.37,231.40,236.90,238.35,250.65,264.53,,
  └─ Accumulated Depreciation,109.70,115.65,4.99,38.91,41.03,46.92,36.66,43.09,45.81,55.01,57.34,,
CWIP,3,3,0,0,0,0,0,2,0,1,4,1,
Investments,3,2,1,0,0,0,0,0,0,0,23,8,
Other Assets,116,104,72,92,104,100,75,91,96,196,206,240,
  └─ Inventories,42,46,32,33,37,36,27,34,33,46,44,51,
  └─ Trade receivables,52,37,23,44,33,25,17,19,32,87,86,103,
    └─ Receivables over 6m,26,21,0,0,0,0,0,0,2,9,8,,26
    └─ Receivables under 6m,26,16,23,44,33,25,17,19,29,78,78,,24
  └─ Cash Equivalents,7,6,6,4,7,9,6,12,7,23,27,37,
  └─ Loans n Advances,2,0,2,7,4,5,2,2,2,6,7,8,
  └─ Other asset items,13,15,8,4,22,24,23,24,22,34,41,42,
Total Assets,209,194,298,314,307,302,270,287,289,393,440,470,
