Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,5,5,5,6,6,6,6,6,6,6,6
Reserves,20,24,30,35,45,46,56,67,98,116,112,122
Borrowings,7,8,5,2,3,5,4,6,7,10,7,5
  └─ Long term Borrowings,0.28,1.45,0.84,0.30,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Short term Borrowings,6.32,6.28,3.16,1.43,2.24,2.85,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,2.41,4.30,6.21,7.33,10.23,6.66,5.13
  └─ Other Borrowings,0.09,0.58,0.57,0.57,0.30,0.00,-0.01,0.00,0.00,0.00,0.00,
Other Liabilities,8,7,10,8,8,11,11,12,18,14,13,39
  └─ Trade Payables,1.14,0.82,0.78,1.06,1.42,0.66,0.74,1.84,3.56,0.74,1.15,10.76
  └─ Other liability items,6.69,6.41,8.87,7.29,6.91,10.56,10.06,9.80,14.66,13.08,11.89,27.97
Total Liabilities,39,45,50,52,62,68,76,90,129,146,137,172
Fixed Assets,18,19,21,20,22,23,22,25,35,38,34,53
  └─ Land,7.09,7.02,6.95,6.95,6.95,6.95,6.95,6.95,13.57,13.86,13.86,
  └─ Building,6.48,7.44,5.67,5.73,5.80,5.84,5.84,5.84,5.95,5.95,5.77,
  └─ Equipments,1.99,2.20,1.01,1.71,2.00,2.43,2.10,2.42,2.81,3.12,3.37,
  └─ Computers,4.18,5.07,3.41,4.32,6.51,7.44,8.00,9.79,11.36,12.16,12.63,
  └─ Furniture n fittings,4.84,4.81,2.34,2.56,3.18,3.37,3.37,3.93,4.14,4.28,4.40,
  └─ Vehicles,0.67,0.74,0.58,0.51,1.03,1.60,1.69,1.70,1.72,1.85,4.33,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.77
  └─ Other fixed assets,8.24,9.08,4.08,4.64,5.90,11.10,13.07,15.71,19.97,25.62,23.83,
  └─ Gross Block,33.49,36.36,24.04,26.42,31.37,38.73,41.02,46.34,59.52,66.84,68.19,
  └─ Accumulated Depreciation,15.23,17.09,2.71,6.06,9.77,15.71,18.82,21.67,24.81,28.99,33.72,
CWIP,0,1,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,4,12,15,13,52,27
Other Assets,21,25,29,31,40,45,51,54,80,94,50,92
  └─ Inventories,1.86,2.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Trade receivables,12.34,15.46,16.41,17.33,19.66,19.79,16.46,21.88,32.84,30.85,19.07,41.78
  └─ Cash Equivalents,3.60,1.67,2.89,2.21,1.82,4.97,12.75,12.66,31.88,49.29,13.49,25.47
  └─ Loans n Advances,1.59,3.47,3.39,4.17,4.26,5.12,6.88,7.47,9.44,7.05,10.44,1.37
  └─ Other asset items,1.21,1.46,5.94,7.52,14.23,15.00,14.53,11.66,5.49,7.31,7.43,23.08
Total Assets,39,45,50,52,62,68,76,90,129,146,137,172
