Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,4,4,4,4,4,16,20
Reserves,73,78,98,122,165,337,714
Borrowings,34,38,76,109,150,216,115
  └─ Long term Borrowings,8,15,45,62,80,102,32
  └─ Short term Borrowings,22,23,28,44,65,108,76
  └─ Lease Liabilities,0,0,4,3,4,5,7
  └─ Preference Capital,0,0,0,0,0,1,0
  └─ Other Borrowings,4,0,-0,0,-0,-0,
Other Liabilities,56,65,127,197,295,362,578
  └─ Trade Payables,35,29,82,125,183,214,398
  └─ Advance from Customers,6,18,0,0,0,0,
  └─ Other liability items,15,18,46,72,112,148,180
Total Liabilities,166,185,306,432,614,931,1427
Fixed Assets,73,76,147,153,238,251,357
  └─ Land,11.74,11.74,40.42,36.60,51.81,51.23,
  └─ Building,20.08,20.27,36.30,38.31,61.35,63.42,
  └─ Plant Machinery,78.71,87.81,115.70,127.96,184.88,209.26,
  └─ Equipments,0.70,0.73,0.90,1.32,1.73,2.12,
  └─ Computers,1.08,1.08,1.08,1.84,3.00,4.15,
  └─ Furniture n fittings,0.99,1.00,1.07,1.28,1.42,2.22,
  └─ Vehicles,5.01,4.71,5.41,9.16,9.29,11.52,
  └─ Intangible Assets,0.00,0.00,3.03,3.03,3.03,3.03,4.07
  └─ Other fixed assets,1.26,1.42,1.80,1.83,2.42,2.42,
  └─ Gross Block,119.57,128.76,205.71,221.33,318.93,349.37,
  └─ Accumulated Depreciation,47.00,52.79,59.03,68.56,80.80,98.09,
CWIP,0,0,1,2,0,56,60
Investments,3,0,0,2,2,2,27
Other Assets,91,109,158,275,374,622,982
  └─ Inventories,17,23,55,82,138,151,266
  └─ Trade receivables,41,42,66,120,127,205,309
    └─ Receivables over 6m,41,6,4,19,27,54,
    └─ Receivables under 6m,0,37,62,103,102,154,
    └─ Prov for Doubtful,0,0,-0,-2,-2,-2,
  └─ Cash Equivalents,5,14,7,13,16,156,286
  └─ Loans n Advances,1,1,10,19,52,71,12
  └─ Other asset items,27,29,20,41,42,37,111
Total Assets,166,185,306,432,614,931,1427
