Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2016
Equity Capital,12.04,12.04,12.04,12.04,12.04,12.04,12.04,36.13,36.13,36.13,
Reserves,18.94,20.11,20.59,20.60,20.45,26.32,35.91,65.01,66.35,69.59,
Borrowings,10.52,1.05,0.90,1.30,1.02,0.53,37.28,34.34,25.64,47.55,
  └─ Long term Borrowings,10.52,0.94,0.79,1.07,0.68,0.20,19.10,24.75,22.39,42.96,0.00
  └─ Short term Borrowings,0.00,0.12,0.12,0.22,0.34,0.33,18.18,9.59,3.26,4.59,0.00
  └─ Other Borrowings,0.00,-0.01,-0.01,0.01,0.00,0.00,0.00,0.00,-0.01,,
Other Liabilities,14.13,7.93,6.24,6.45,5.75,4.52,1.53,3.05,4.98,4.67,
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.15,0.01,0.00
  └─ Trade Payables,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,1.88,0.00
  └─ Advance from Customers,10.34,6.15,4.73,5.36,3.95,2.53,0.00,2.59,4.54,,
  └─ Other liability items,3.79,1.78,1.51,1.09,1.80,1.99,1.51,0.26,0.28,2.78,10.13
Total Liabilities,55.63,41.13,39.77,40.39,39.26,43.41,86.76,138.53,133.10,157.94,
Fixed Assets,0.41,1.29,1.12,1.35,1.29,0.96,0.88,1.21,26.32,35.27,
  └─ Building,0.06,0.21,0.21,0.21,0.21,0.21,0.21,0.00,0.00,,
  └─ Equipments,0.06,0.05,0.14,0.17,0.17,0.00,0.00,0.00,0.00,,
  └─ Computers,0.03,0.04,0.04,0.04,0.06,0.06,0.07,0.00,0.00,,
  └─ Furniture n fittings,0.01,0.01,0.11,0.11,0.11,0.29,0.31,0.00,0.00,,
  └─ Vehicles,0.39,1.26,1.27,1.84,2.13,2.13,2.21,0.00,0.00,,
  └─ Other fixed assets,0.03,0.05,0.04,0.04,0.03,0.04,0.04,1.21,26.32,,
  └─ Gross Block,0.58,1.62,1.81,2.41,2.71,2.73,2.84,1.21,26.32,,
  └─ Accumulated Depreciation,0.17,0.33,0.69,1.06,1.43,1.77,1.96,0.00,0.00,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.00,9.39,4.23,0.72,0.38,1.85,1.28,0.95,4.31,9.03,
Other Assets,55.22,30.45,34.42,38.32,37.59,40.60,84.60,136.37,102.47,113.64,
  └─ Inventories,46,17,14,18,21,35,53,55,35,65,10
  └─ Trade receivables,1,4,13,0,0,0,2,11,0,0,0
  └─ Cash Equivalents,1,0,0,4,2,4,10,27,50,27,6
  └─ Loans n Advances,1,8,0,1,1,1,0,0,1,1,23
  └─ Other asset items,6,1,7,16,13,1,20,43,16,21,0
Total Assets,55.63,41.13,39.77,40.39,39.26,43.41,86.76,138.53,133.10,157.94,
