Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2024,Mar 2025,Mar 2026
Equity Capital,5,9,9,9,9,9,43,43
Reserves,24,21,23,20,18,14,113,92
Borrowings,68,72,24,36,26,138,121,138
  └─ Long term Borrowings,13,12,10,9,1,19,30,30
  └─ Short term Borrowings,54,60,13,26,24,98,72,90
  └─ Lease Liabilities,0,0,0,0,0,21,20,18
  └─ Other Borrowings,1,1,2,1,0,-0,-0,
Other Liabilities,22,24,24,22,16,187,56,73
  └─ Non controlling int,6.41,6.38,6.48,7.01,0.00,93.46,0.00,0.00
  └─ Trade Payables,4.46,8.28,10.76,5.14,12.52,55.11,22.41,27.08
  └─ Advance from Customers,1.87,0.31,0.10,0.31,0.06,1.39,0.85,
  └─ Other liability items,9.52,8.97,6.42,9.76,3.11,37.26,33.22,45.90
Total Liabilities,120,126,79,87,68,348,334,347
Fixed Assets,34,31,28,25,1,61,90,96
  └─ Land,3.89,3.89,3.89,2.91,0.00,3.52,3.52,
  └─ Building,22.55,22.55,22.56,22.56,0.00,8.39,21.02,
  └─ Plant Machinery,1.14,1.14,1.14,1.14,0.00,28.45,50.07,
  └─ Equipments,0.26,0.26,0.27,1.24,0.23,0.82,0.90,
  └─ Computers,0.22,0.22,0.23,0.27,0.22,0.80,0.79,
  └─ Furniture n fittings,0.40,0.42,0.42,0.44,0.08,0.87,1.23,
  └─ Vehicles,1.94,1.98,1.71,2.03,2.32,4.62,4.58,
  └─ Intangible Assets,6.05,4.76,3.48,2.19,0.00,0.00,0.00,0.05
  └─ Other fixed assets,1.18,1.26,1.30,0.89,0.42,26.02,26.92,
  └─ Gross Block,37.63,36.48,35.00,33.67,3.27,73.49,109.03,
  └─ Accumulated Depreciation,3.84,5.58,6.91,8.61,2.26,12.44,18.61,
CWIP,1,1,1,1,0,5,8,7
Investments,3,4,4,4,4,1,0,0
Other Assets,82,90,46,57,63,281,235,243
  └─ Inventories,49,11,8,22,34,93,82,95
  └─ Trade receivables,10,53,19,17,9,135,110,105
    └─ Receivables over 6m,0,0,0,0,0,34,52,
    └─ Receivables under 6m,11,53,20,17,10,105,65,
    └─ Prov for Doubtful,-1,-1,-1,-1,-1,-4,-7,
  └─ Cash Equivalents,14,7,8,3,2,21,2,2
  └─ Loans n Advances,2,5,2,2,2,3,6,11
  └─ Other asset items,6,13,9,13,16,29,35,29
Total Assets,120,126,79,87,68,348,334,347
