Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,14,14,14,14,14,14,14,14,14,14,16,16
Reserves,249,300,367,426,554,587,730,819,814,1135,3424,3434
Borrowings,433,430,433,431,367,501,618,823,829,467,2378,2473
  └─ Long term Borrowings,161,218,142,182,113,225,308,369,449,193,1632,1648
  └─ Short term Borrowings,222,174,199,179,190,226,306,450,368,248,453,471
  └─ Lease Liabilities,0,0,0,0,0,2,4,4,12,26,293,354
  └─ Other Borrowings,49,37,92,70,64,47,0,0,-0,-0,-0,
Other Liabilities,317,346,379,433,424,522,638,705,725,730,3854,3800
  └─ Non controlling int,0,0,0,0,0,0,0,0,0,0,598,404
  └─ Trade Payables,188,216,270,264,242,371,441,522,509,512,1398,1534
  └─ Advance from Customers,12,0,0,0,0,0,0,0,0,0,0,
  └─ Other liability items,117,131,109,168,181,151,196,184,217,218,1857,1862
Total Liabilities,1012,1090,1193,1304,1358,1624,2000,2361,2383,2346,9672,9723
Fixed Assets,333,358,452,475,465,627,615,832,1126,1102,2958,3012
  └─ Land,14,14,14,15,13,13,16,16,11,11,465,
  └─ Building,72,82,64,74,78,95,109,146,170,208,985,
  └─ Plant Machinery,471,505,350,433,476,668,711,962,1329,1432,2025,
  └─ Equipments,38,46,40,47,38,44,45,50,58,4,24,
  └─ Computers,0,13,0,0,0,0,0,0,0,0,0,
  └─ Furniture n fittings,5,8,4,5,7,8,8,9,6,27,55,
  └─ Vehicles,7,8,6,8,6,7,7,9,9,10,27,
  └─ Intangible Assets,28,28,14,12,2,17,17,20,32,32,119,151
  └─ Other fixed assets,11,13,12,16,17,20,31,35,36,39,66,
  └─ Gross Block,645,716,503,612,637,872,945,1248,1650,1763,3766,
  └─ Accumulated Depreciation,312,359,52,136,172,245,330,416,524,662,808,
CWIP,8,15,8,6,24,48,278,285,44,15,140,120
Investments,0,0,0,0,0,1,1,2,2,2,548,566
Other Assets,671,716,733,822,869,948,1105,1243,1210,1227,6026,6025
  └─ Inventories,250,253,261,273,308,411,412,566,494,438,2465,2444
  └─ Trade receivables,317,353,343,333,346,364,485,501,486,585,1225,1679
  └─ Cash Equivalents,23,25,15,14,8,16,24,35,29,56,1511,1075
  └─ Loans n Advances,2,3,3,2,3,5,7,10,9,21,239,45
  └─ Other asset items,78,82,111,200,204,153,178,131,191,127,586,782
Total Assets,1012,1090,1193,1304,1358,1624,2000,2361,2383,2346,9672,9723
