Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,1,1,1,1,1,24,24
Reserves,4,5,5,8,32,137,245
Borrowings,7,8,10,18,7,9,262
  └─ Long term Borrowings,0,0,0,0,0,0,48
  └─ Short term Borrowings,0,0,0,0,0,0,213
  └─ Other Borrowings,7,8,10,18,7,9,
Other Liabilities,3,2,4,4,9,9,475
  └─ Non controlling int,0,0,-0,0,1,3,126
  └─ Trade Payables,0,0,2,0,0,1,178
  └─ Advance from Customers,0,0,0,0,0,0,
  └─ Other liability items,3,2,2,3,8,6,170
Total Liabilities,15,16,21,31,49,179,1005
Fixed Assets,0,0,0,0,1,5,88
  └─ Equipments,0.02,0.02,0.03,0.05,0.16,0.23,
  └─ Computers,0.09,0.10,0.13,0.14,0.20,0.27,
  └─ Furniture n fittings,0.29,0.29,0.30,0.30,0.87,1.37,
  └─ Vehicles,0.14,0.14,0.14,0.14,0.14,1.80,
  └─ Intangible Assets,0.01,0.01,0.00,0.01,0.01,0.64,9.18
  └─ Other fixed assets,-0.01,0.00,0.00,0.00,-0.01,1.57,
  └─ Gross Block,0.54,0.56,0.60,0.64,1.37,5.88,
  └─ Accumulated Depreciation,0.16,0.24,0.27,0.35,0.42,0.68,
CWIP,0,0,0,0,0,0,0
Investments,9,12,15,23,22,49,133
Other Assets,5,4,6,8,26,125,785
  └─ Inventories,0,0,0,0,0,0,253
  └─ Trade receivables,0,1,0,0,11,18,302
  └─ Cash Equivalents,2,1,3,4,7,67,25
  └─ Loans n Advances,0,0,0,0,4,2,76
  └─ Other asset items,3,1,2,3,4,38,129
Total Assets,15,16,21,31,49,179,1005
