Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,27,27,27,27,27,27,27,27,27,27,27,27
Reserves,622,756,906,960,1104,1126,1270,1491,1514,1556,1565,1644
Borrowings,336,274,369,255,301,261,159,55,24,31,13,1
  └─ Long term Borrowings,148.47,152.77,232.09,145.08,174.68,135.80,49.53,8.49,3.57,0.56,0.00,0.00
  └─ Short term Borrowings,148.63,68.07,64.64,39.26,67.11,47.72,21.89,46.03,19.62,29.88,13.12,0.56
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.42,0.53,0.22,0.00
  └─ Other Borrowings,38.73,52.95,72.27,71.02,59.42,77.20,88.00,0.00,0.00,-0.01,0.01,
Other Liabilities,465,358,415,390,427,393,422,466,470,461,502,502
  └─ Non controlling int,70,72,76,78,79,84,91,94,96,98,96,99
  └─ Trade Payables,29,30,71,43,42,51,70,91,72,97,120,121
  └─ Advance from Customers,5,3,4,3,5,6,3,4,7,4,3,
  └─ Other liability items,360,253,264,265,301,252,258,276,295,262,282,282
Total Liabilities,1449,1415,1716,1632,1859,1808,1879,2039,2035,2075,2108,2174
Fixed Assets,527,511,658,650,700,711,716,712,806,813,952,931
  └─ Land,35.84,36.23,38.81,39.77,41.20,42.77,54.52,54.85,56.69,60.02,60.68,
  └─ Building,71.40,44.36,57.78,68.20,69.83,75.37,76.75,77.66,85.12,91.72,112.25,
  └─ Plant Machinery,837.99,444.55,620.83,646.98,742.55,800.83,841.23,889.16,1034.34,1103.54,1295.10,
  └─ Furniture n fittings,11.08,2.94,4.29,5.04,5.79,6.46,7.16,8.11,9.53,10.08,10.25,
  └─ Railway sidings,7.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Vehicles,39.16,38.50,42.62,50.12,55.55,61.80,65.04,69.69,75.61,78.76,84.18,
  └─ Wind turbines,108.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.56
  └─ Other fixed assets,0.63,0.42,0.58,1.92,1.94,1.93,1.93,1.57,1.58,2.34,2.48,
  └─ Gross Block,1111.86,567.00,764.91,812.03,916.86,989.16,1046.63,1101.04,1262.87,1346.46,1564.94,
  └─ Accumulated Depreciation,584.59,55.98,107.25,161.79,217.15,278.35,330.39,388.86,456.99,533.33,612.49,
CWIP,21,61,30,98,58,32,52,71,125,181,57,42
Investments,114,208,358,261,356,267,366,409,307,317,322,529
Other Assets,787,635,671,623,745,798,745,848,797,764,776,672
  └─ Inventories,397,341,302,280,428,442,424,468,414,434,445,299
  └─ Trade receivables,145,152,185,176,184,213,218,240,232,189,194,228
  └─ Cash Equivalents,32,26,43,50,60,63,27,38,60,56,57,69
  └─ Loans n Advances,150,24,12,49,16,25,16,16,9,12,11,45
  └─ Other asset items,64,92,130,68,57,55,60,85,82,74,70,31
Total Assets,1449,1415,1716,1632,1859,1808,1879,2039,2035,2075,2108,2174
