Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,494,494,486,905,1207,1143,1096,1096,1098,1045,2094,2098,
Reserves,36598,45651,51184,47022,55216,54179,53805,64307,76570,73488,80270,85921,
Borrowings,7891,12522,14241,13901,9947,9724,10451,17593,17467,16465,19204,20291,
  └─ Long term Borrowings,1271,1736,1961,4527,2837,484,746,5646,6127,6230,6395,196,
  └─ Short term Borrowings,6444,10265,11674,7960,6808,5402,7587,9523,8882,7917,9786,16591,
  └─ Lease Liabilities,0,0,0,0,0,1920,2118,2423,2457,2318,3022,3504,
  └─ Other Borrowings,176,521,606,1415,301,1918,0,0,0,0,0,,
Other Liabilities,13367,12924,12761,13563,16217,15954,17213,24280,21789,23611,26362,33098,
  └─ Non controlling int,165,221,239,241,264,188,150,52,59,134,214,251,
  └─ Trade Payables,5849,4902,4867,5120,6266,5840,5182,6252,5972,5766,5867,6289,
  └─ Advance from Customers,220,238,239,190,136,146,36,63,64,119,79,,
  └─ Other liability items,7134,7562,7415,8012,9551,9780,11846,17913,15694,17592,20202,26558,
Total Liabilities,58350,71590,78672,75391,82586,81000,82566,107276,116924,114609,127929,141408,
Fixed Assets,10837,17279,19886,18127,17465,22062,23040,37990,44757,43628,45187,51690,
  └─ Land,587,370,381,364,370,576,590,609,614,572,550,,
  └─ Building,2437,2589,2738,2495,2729,5194,5806,6648,7545,7528,8740,,
  └─ Plant Machinery,7979,9950,10889,6938,9229,8801,9618,10074,12023,10468,10492,,
  └─ Equipments,422,441,543,582,591,687,686,726,782,751,766,,
  └─ Computers,0,0,0,1776,0,1684,1851,2516,0,0,0,,
  └─ Furniture n fittings,857,961,1022,986,1050,1290,1373,1529,1799,1814,1948,,
  └─ Vehicles,85,59,43,114,95,163,134,122,103,88,77,,
  └─ Intangible Assets,5895,10098,12228,11405,0,0,13515,24286,30348,31145,32035,41139,
  └─ Other fixed assets,43,1836,2681,3314,14609,16608,2794,5479,6174,5564,5218,,
  └─ Gross Block,18305,26304,30525,27972,28672,35004,36368,51990,59388,57930,59826,,
  └─ Accumulated Depreciation,7468,9024,10639,9846,11208,12942,13327,14000,14631,14302,14639,,
CWIP,395,381,738,1378,2142,1881,1853,1602,617,723,196,412,
Investments,5532,20915,29913,25797,22887,20032,18775,26154,33073,33384,43926,46786,
Other Assets,41586,33016,28135,30090,40093,37024,38898,41531,38477,36873,38620,42520,
  └─ Inventories,485,539,392,337,395,186,106,133,119,91,69,52,
  └─ Trade receivables,9155,9961,9485,10099,10049,10447,9430,11522,12635,11548,11774,13590,
    └─ Receivables over 6m,1848,0,0,0,0,0,0,1417,871,743,749,,2296
    └─ Receivables under 6m,7858,10832,10395,11697,11531,11841,10538,11135,12445,11437,11643,,6709
    └─ Prov for Doubtful,-551,-871,-911,-1598,-1482,-1394,-1108,-1030,-681,-632,-617,,-459
  └─ Cash Equivalents,16619,9905,5271,4492,15853,14450,16979,10384,9188,9695,12197,10556,
  └─ Loans n Advances,1326,2612,1613,2354,2358,1625,1830,2294,2830,2826,2662,1404,
  └─ Other asset items,14001,9998,11374,12807,11438,10315,10552,17198,13705,12713,11917,16918,
Total Assets,58350,71590,78672,75391,82586,81000,82566,107276,116924,114609,127929,141408,
