Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,5.26,
Reserves,0.65,1.03,0.89,0.39,0.88,0.15,1.08,1.54,1.70,1.99,0.87,-0.22,
Borrowings,2.93,1.93,3.37,3.80,5.35,6.16,7.58,5.76,10.24,12.29,18.55,17.58,
  └─ Long term Borrowings,0.02,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Short term Borrowings,2.72,1.92,3.37,3.31,5.15,6.16,7.58,5.76,10.24,12.29,18.55,17.58,
  └─ Other Borrowings,0.19,0.01,0.00,0.34,0.20,0.00,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,12.67,12.69,9.30,7.39,14.10,7.41,14.99,18.45,21.25,17.68,12.98,10.67,
  └─ Non controlling int,2.73,3.07,2.85,2.34,2.74,2.16,2.95,3.37,3.50,3.71,2.78,1.85,
  └─ Trade Payables,9.49,7.47,6.06,4.64,10.87,4.49,11.14,12.64,13.42,7.77,6.14,5.20,
  └─ Advance from Customers,0.05,0.09,0.07,0.01,0.03,0.14,0.03,1.37,3.13,5.60,2.79,,
  └─ Other liability items,0.40,2.06,0.32,0.40,0.46,0.62,0.87,1.07,1.20,0.60,1.27,3.62,
Total Liabilities,21.51,20.91,18.82,16.84,25.59,18.98,28.91,31.01,38.45,37.22,37.66,33.29,
Fixed Assets,5.19,5.01,4.77,4.65,4.43,4.21,3.97,3.89,3.77,3.66,3.50,3.09,
  └─ Land,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,,
  └─ Building,2.95,3.01,1.87,1.89,1.89,1.89,1.89,1.89,1.89,1.89,1.89,,
  └─ Plant Machinery,1.48,1.57,0.61,0.73,0.79,0.80,0.80,0.87,0.88,0.93,0.93,,
  └─ Equipments,0.39,0.43,0.09,0.11,0.13,0.15,0.14,0.20,0.20,0.21,0.22,,
  └─ Computers,0.15,0.15,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.01,,
  └─ Furniture n fittings,0.65,0.67,0.16,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,,
  └─ Vehicles,0.08,0.08,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,,
  └─ Intangible Assets,2.03,2.03,2.03,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.10,2.11,
  └─ Other fixed assets,0.11,0.12,0.05,0.04,0.04,0.07,0.07,0.06,0.08,0.09,0.08,,
  └─ Gross Block,8.03,8.25,5.03,5.25,5.34,5.40,5.39,5.51,5.54,5.59,5.59,,
  └─ Accumulated Depreciation,2.83,3.23,0.26,0.60,0.91,1.19,1.41,1.62,1.77,1.93,2.09,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,0.23,0.22,0.21,0.27,0.27,0.11,0.11,0.09,0.06,0.04,0.01,0.00,
Other Assets,16.09,15.68,13.84,11.92,20.89,14.66,24.83,27.03,34.62,33.52,34.15,30.20,
  └─ Inventories,1.32,1.05,0.99,1.22,1.76,2.24,2.05,3.17,6.45,12.05,10.24,4.88,
  └─ Trade receivables,12.79,12.25,9.97,8.92,16.52,9.44,19.17,18.07,20.81,12.64,11.71,13.79,
    └─ Receivables over 6m,3.22,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.52,13.80,,3.36
    └─ Receivables under 6m,9.57,8.60,9.97,8.92,16.52,10.65,20.62,19.63,21.38,0.00,0.00,,9.24
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,0.00,-1.20,-1.44,-1.56,-0.57,-0.88,-2.09,,0.00
  └─ Cash Equivalents,0.24,0.44,1.17,0.76,0.68,0.60,0.77,0.55,1.12,0.73,0.08,0.05,
  └─ Loans n Advances,0.08,0.08,0.14,0.07,0.34,0.24,0.45,0.84,1.88,2.42,2.94,0.00,
  └─ Other asset items,1.66,1.86,1.57,0.95,1.59,2.14,2.39,4.40,4.36,5.68,9.18,11.48,
Total Assets,21.51,20.91,18.82,16.84,25.59,18.98,28.91,31.01,38.45,37.22,37.66,33.29,
