Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11
Reserves,460,511,518,639,3661,2289,4925,4471,5095,9015,9855,8544
Borrowings,0,0,0,17,0,0,0,0,0,0,0,0
  └─ Short term Borrowings,0.06,0.06,0.06,16.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,10,9,4,23,347,161,499,455,534,1051,1510,1256
  └─ Trade Payables,0,0,0,19,0,0,0,0,0,0,0,0
  └─ Other liability items,10,9,4,4,347,161,499,455,534,1051,1510,1256
Total Liabilities,481,531,533,690,4019,2461,5435,4936,5640,10078,11377,9811
Fixed Assets,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Building,0.00,0.00,0.00,0.00,0.00,0.17,0.17,0.17,0.17,0.19,0.00,
  └─ Equipments,0.01,0.01,0.01,0.01,0.00,0.03,0.03,0.04,0.04,0.03,0.03,
  └─ Computers,0.06,0.07,0.06,0.09,0.03,0.04,0.06,0.06,0.07,0.03,0.03,
  └─ Other fixed assets,0.01,0.01,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00,0.00,
  └─ Gross Block,0.08,0.09,0.07,0.10,0.03,0.24,0.26,0.26,0.27,0.25,0.06,
  └─ Accumulated Depreciation,0.05,0.06,0.06,0.09,0.02,0.03,0.05,0.07,0.08,0.03,0.05,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0
Investments,475,494,522,667,4012,2427,5426,4903,5612,10071,11360,9807
Other Assets,5,37,11,24,7,34,9,33,28,6,17,4
  └─ Cash Equivalents,4.63,35.09,6.97,0.49,6.55,31.99,7.19,31.75,26.45,5.38,3.03,2.08
  └─ Loans n Advances,0.00,0.00,3.57,22.75,0.20,0.84,1.05,0.71,0.05,0.08,0.29,0.00
  └─ Other asset items,0.80,1.61,0.68,0.65,0.62,0.68,0.61,0.76,1.04,0.83,13.22,1.48
Total Assets,481,531,533,690,4019,2461,5435,4936,5640,10078,11377,9811
