Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71,8.71
Reserves,0.32,0.38,0.18,-1.91,-2.20,-2.14,-2.29,-2.56,-2.23,-1.77,-1.44
Borrowings,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Long term Borrowings,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Other Liabilities,0.08,1.46,1.06,0.53,0.10,0.09,0.04,0.57,5.14,5.22,4.70
  └─ Trade Payables,-0.00,1.39,0.57,0.47,0.09,0.08,0.03,0.56,0.53,0.53,0.01
  └─ Advance from Customers,0.01,0.01,0.30,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,
  └─ Other liability items,0.07,0.06,0.19,0.06,0.01,0.01,0.01,0.01,4.61,4.69,4.69
Total Liabilities,9.11,11.25,9.95,7.33,6.61,6.66,6.46,6.72,11.62,12.16,11.97
Fixed Assets,0.01,3.13,3.62,1.97,0.04,0.01,0.01,0.01,0.01,0.01,0.01
  └─ Building,0.00,2.14,2.14,2.14,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Plant Machinery,0.00,0.89,1.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
  └─ Equipments,0.00,0.11,0.11,0.11,0.03,0.00,0.00,0.00,0.00,0.00,
  └─ Computers,0.01,0.06,0.09,0.09,0.09,0.09,0.09,0.10,0.03,0.03,
  └─ Furniture n fittings,0.00,0.00,0.03,0.03,0.11,0.00,0.00,0.00,0.00,0.00,
  └─ Other fixed assets,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.00,
  └─ Gross Block,0.02,3.20,3.95,2.38,0.24,0.10,0.10,0.10,0.03,0.03,
  └─ Accumulated Depreciation,0.01,0.08,0.33,0.42,0.20,0.09,0.09,0.09,0.02,0.02,
CWIP,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.07,0.00,0.13,0.09,0.01,0.01,0.00,0.00,0.00,0.00,0.00
Other Assets,9.03,8.09,6.20,5.27,6.56,6.64,6.45,6.71,11.61,12.15,11.96
  └─ Inventories,1.77,2.15,0.67,0.48,0.90,0.90,0.68,0.15,0.00,0.00,0.00
  └─ Trade receivables,0.36,4.25,1.80,1.16,0.14,0.14,0.22,0.61,0.61,0.58,0.05
    └─ Receivables over 6m,0.00,0.00,0.00,0.00,0.00,1.11,0.22,0.08,0.61,0.61,
    └─ Receivables under 6m,0.36,4.25,1.80,1.16,1.11,0.00,0.00,0.53,0.00,0.00,
    └─ Prov for Doubtful,0.00,0.00,0.00,0.00,-0.96,-0.96,0.00,0.00,0.00,-0.03,
  └─ Cash Equivalents,4.94,0.71,3.24,0.16,0.24,0.83,0.30,0.63,0.72,0.91,0.29
  └─ Loans n Advances,0.00,0.03,0.04,0.00,0.08,0.07,0.06,0.06,2.63,3.29,5.64
  └─ Other asset items,1.96,0.95,0.45,3.47,5.20,4.70,5.19,5.26,7.65,7.37,5.98
Total Assets,9.11,11.25,9.95,7.33,6.61,6.66,6.46,6.72,11.62,12.16,11.97
