Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,11,11,11,11,11,11,
Reserves,1190,1172,1211,5875,5100,5103,9838,11091,11158,14596,15969,15860,
Borrowings,2,2,2,-0,245,420,810,1066,736,949,1937,2391,
  └─ Long term Borrowings,2,2,2,0,245,0,0,0,0,0,0,2391,
  └─ Other Borrowings,0,0,0,0,0,420,810,1066,736,949,1937,,
Other Liabilities,27,29,3,14,22,115,391,542,511,893,1400,1318,
  └─ Trade Payables,1,0,0,1,0,1,0,0,0,0,0,0,
  └─ Other liability items,26,29,2,13,21,113,391,542,511,893,1400,1318,
Total Liabilities,1226,1211,1224,5897,5375,5646,11050,12711,12416,16449,19317,19581,
Fixed Assets,3,3,3,5,5,5,4,4,4,4,4,4,
  └─ Land,2.48,2.48,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Building,0.34,0.34,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
  └─ Equipments,0.00,0.00,0.00,0.01,0.02,0.03,0.03,0.03,0.03,0.05,0.17,,
  └─ Furniture n fittings,0.02,0.02,0.02,0.02,0.02,0.61,0.61,0.61,0.61,0.61,0.80,,
  └─ Vehicles,0.08,0.08,0.00,0.00,0.00,0.07,0.07,0.07,0.07,0.07,0.22,,
  └─ Other fixed assets,0.01,0.01,0.01,7.18,7.18,7.18,7.19,7.19,7.19,7.19,7.18,,
  └─ Gross Block,2.93,2.93,2.85,7.21,7.22,7.89,7.90,7.90,7.90,7.92,8.37,,
  └─ Accumulated Depreciation,0.24,0.25,0.20,2.16,2.63,3.03,3.48,3.83,4.11,4.33,4.55,,
CWIP,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,
Investments,1146,1191,1212,5886,5363,4186,9001,10376,10274,14015,17386,18939,
Other Assets,78,17,9,6,7,1455,2045,2331,2138,2430,1927,638,
  └─ Trade receivables,1,0,0,0,1,1,0,0,0,0,1,0,
    └─ Receivables over 6m,0.57,0.11,0.27,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.21,,0.40
    └─ Receivables under 6m,0.00,0.33,0.00,0.25,0.52,0.84,0.45,0.30,0.31,0.31,0.33,,0.00
  └─ Cash Equivalents,9,12,4,1,1,5,24,6,9,47,21,6,
  └─ Loans n Advances,60,0,0,0,0,5,5,6,5,5,1,626,
  └─ Other asset items,8,5,5,5,5,1445,2015,2319,2124,2378,1905,6,
Total Assets,1226,1211,1224,5897,5375,5646,11050,12711,12416,16449,19317,19581,
