Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,48,48,47,47,46,46,46,45,45,45,44,44,
Reserves,496,535,647,705,745,817,885,903,1105,1248,1790,1998,
Borrowings,144,103,159,244,337,278,74,135,288,258,200,108,
  └─ Long term Borrowings,0,0,1,0,0,0,0,0,0,0,0,0,
  └─ Short term Borrowings,144,103,159,244,337,235,43,113,276,245,125,36,
  └─ Lease Liabilities,0,0,0,0,0,43,30,22,12,12,75,72,
  └─ Other Borrowings,0,-0,0,0,0,0,0,0,0,0,0,,
Other Liabilities,136,83,167,158,190,149,176,186,218,196,320,416,
  └─ Non controlling int,0,0,0,0,0,0,0,2,0,0,40,57,
  └─ Trade Payables,18,30,71,74,91,46,78,69,64,52,76,80,
  └─ Advance from Customers,5,3,4,3,5,8,9,8,8,5,6,,
  └─ Other liability items,113,50,91,81,93,93,88,107,145,138,199,279,
Total Liabilities,823,769,1020,1154,1318,1290,1181,1269,1657,1747,2354,2566,
Fixed Assets,170,181,252,255,252,298,261,249,240,250,346,396,
  └─ Land,12.11,18.11,18.11,18.11,18.11,18.11,21.36,21.36,21.30,13.26,48.60,,
  └─ Building,126.75,110.50,113.67,137.77,140.71,195.02,186.76,213.67,217.31,229.05,302.82,,
  └─ Plant Machinery,181.96,192.76,190.80,206.95,213.32,237.52,242.86,251.73,254.94,288.65,313.60,,
  └─ Equipments,3.44,3.94,4.41,4.79,4.97,5.24,5.57,6.90,7.74,8.06,8.79,,
  └─ Furniture n fittings,15.46,14.50,15.70,17.58,19.64,20.32,18.06,18.63,20.38,21.16,22.17,,
  └─ Vehicles,17.02,19.09,20.01,20.93,24.77,25.49,25.36,25.77,27.16,30.01,34.83,,
  └─ Intangible Assets,5.76,14.87,95.55,96.06,96.92,97.47,96.33,80.56,96.68,108.78,116.00,41.00,
  └─ Other fixed assets,11.61,40.64,45.49,22.45,27.55,34.06,32.64,50.25,51.97,63.99,73.77,,
  └─ Gross Block,374.11,414.41,503.74,524.64,545.99,633.23,628.94,668.87,697.48,762.96,920.58,,
  └─ Accumulated Depreciation,204.19,233.52,251.45,270.04,294.43,335.03,368.38,420.33,456.99,513.06,574.17,,
CWIP,4,1,3,4,17,6,22,4,7,6,43,38,
Investments,49,32,24,46,66,88,142,167,300,285,763,975,
Other Assets,599,556,740,849,984,898,755,850,1109,1206,1201,1157,
  └─ Inventories,348,307,384,428,551,471,416,463,625,639,636,628,
  └─ Trade receivables,189,187,278,318,292,268,184,242,331,367,348,337,
    └─ Receivables over 6m,16,0,0,0,0,0,0,55,19,79,104,,11
    └─ Receivables under 6m,173,187,280,323,299,277,203,205,331,305,261,,185
    └─ Prov for Doubtful,0,0,-2,-5,-6,-9,-18,-18,-18,-17,-17,,0
  └─ Cash Equivalents,6,6,10,7,21,10,24,29,28,25,42,67,
  └─ Loans n Advances,9,27,22,25,22,48,61,12,24,31,26,34,
  └─ Other asset items,48,28,47,71,97,100,69,103,102,144,150,91,
Total Assets,823,769,1020,1154,1318,1290,1181,1269,1657,1747,2354,2566,
