Metric,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2024,Mar 2025,Mar 2026
Equity Capital,6.71,6.71,6.71,6.71,6.71,6.71,6.71,6.71,7.21,7.21,7.21
Reserves,3.16,7.95,13.86,18.89,21.96,24.06,25.05,25.31,-0.47,0.84,6.26
Borrowing,0.20,1.23,1.90,3.88,4.67,0.98,1.24,0.13,0.00,0.00,1.75
Other Liabilities,0.46,1.35,5.39,5.10,4.20,4.87,4.59,4.96,2.02,2.60,5.24
  └─ Non controlling int,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.02,-0.00
  └─ Trade Payables,0.31,0.58,1.00,0.88,0.21,0.25,0.25,0.34,0.15,0.06,3.13
  └─ Advance from Customers,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.03,-0.00,
  └─ Other liability items,0.15,0.77,4.39,4.22,3.99,4.62,4.34,4.62,1.84,2.52,2.11
Total Liabilities,10.53,17.24,27.86,34.58,37.54,36.62,37.59,37.11,8.76,10.65,20.46
Fixed Assets,2.41,5.70,5.42,12.29,12.73,9.49,11.40,9.12,1.56,1.45,1.46
  └─ Land,0.00,0.00,0.35,4.05,0.00,0.35,0.00,0.00,0.00,0.00,
  └─ Building,0.35,0.35,0.00,0.00,4.05,0.00,0.35,0.00,0.00,0.00,
  └─ Plant Machinery,0.00,0.00,0.00,0.00,17.45,0.00,0.00,0.00,0.00,0.22,
  └─ Equipments,0.00,0.09,0.11,0.11,0.11,0.12,0.12,0.12,0.13,0.14,
  └─ Computers,0.04,0.04,0.05,0.07,0.07,0.07,0.07,0.07,0.06,0.07,
  └─ Furniture n fittings,0.13,0.23,0.23,0.23,0.23,0.23,0.23,0.23,22.35,22.35,
  └─ Vehicles,0.00,0.00,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,
  └─ Intangible Assets,0.09,0.09,0.09,0.09,0.09,0.00,0.09,0.09,0.00,0.00,0.03
  └─ Other fixed assets,2.23,6.65,8.37,14.12,0.00,20.95,25.67,25.67,0.00,0.00,
  └─ Gross Block,2.84,7.45,9.21,18.68,22.01,21.73,26.54,26.19,22.54,22.78,
  └─ Accumulated Depreciation,0.43,1.75,3.79,6.39,9.28,12.24,15.14,17.07,20.99,21.33,
CWIP,1.18,2.66,2.09,0.00,1.93,1.85,0.00,0.00,0.00,0.24,3.74
Investments,0.00,0.65,0.25,0.40,0.00,0.00,0.00,0.00,0.04,0.10,2.56
Other Assets,6.94,8.23,20.10,21.89,22.88,25.28,26.19,27.99,7.16,8.86,12.70
  └─ Inventories,0.46,1.08,1.79,0.47,0.86,0.78,0.53,0.45,0.20,0.07,0.18
  └─ Trade receivables,1.13,3.85,12.75,11.31,12.94,14.67,15.70,15.93,0.95,1.14,2.18
    └─ Receivables over 6m,1.13,3.85,0.00,0.00,0.00,0.00,0.00,0.00,0.45,0.75,
    └─ Receivables under 6m,0.00,0.00,12.75,11.31,12.94,14.67,15.70,15.93,0.51,0.39,
  └─ Cash Equivalents,2.60,0.22,0.17,0.92,0.76,0.08,0.08,0.06,0.13,0.52,1.83
  └─ Loans n Advances,0.01,0.23,0.13,0.08,0.10,0.14,0.15,0.15,0.19,0.05,0.14
  └─ Other asset items,2.74,2.85,5.26,9.11,8.22,9.61,9.73,11.40,5.69,7.08,8.37
Total Assets,10.53,17.24,27.86,34.58,37.54,36.62,37.59,37.11,8.76,10.65,20.46
