Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,8,8,8,8,8,8,8,8,8,8,8,8,
Reserves,6,7,7,8,9,10,9,11,10,11,12,11,
Borrowings,22,20,21,29,26,24,22,20,23,22,16,14,
  └─ Long term Borrowings,14.71,13.63,13.92,16.16,13.41,12.45,10.94,7.79,6.76,6.51,2.03,1.10,
  └─ Short term Borrowings,7.20,6.58,6.85,9.74,9.61,9.39,10.77,12.20,15.93,15.51,14.45,12.53,
  └─ Other Borrowings,0.01,0.01,0.01,3.14,3.01,1.75,0.00,0.01,0.01,0.01,0.00,,
Other Liabilities,6,6,11,10,9,7,12,10,10,10,9,11,
  └─ Trade Payables,2.26,2.30,5.67,5.09,4.36,2.62,8.08,6.34,6.88,6.39,5.43,7.76,
  └─ Other liability items,3.26,3.36,4.86,4.91,4.55,4.20,3.74,3.73,3.31,3.27,3.44,2.97,
Total Liabilities,42,41,47,55,52,48,51,49,51,51,45,44,
Fixed Assets,20,20,26,28,31,28,25,22,20,18,14,13,
  └─ Land,0.33,0.33,2.26,2.06,2.06,2.06,2.06,2.06,2.06,2.06,0.33,,
  └─ Building,4.00,4.00,3.99,4.65,5.24,5.24,5.24,5.24,5.24,5.24,5.24,,
  └─ Plant Machinery,31.41,32.09,33.72,37.33,41.94,41.45,41.46,41.46,41.31,41.20,40.59,,
  └─ Equipments,0.16,0.19,0.21,0.25,0.31,0.33,0.34,0.36,0.39,0.22,0.24,,
  └─ Computers,0.11,0.19,0.27,0.28,0.28,0.35,0.37,0.40,0.42,0.16,0.17,,
  └─ Furniture n fittings,0.48,0.50,0.34,0.37,0.37,0.37,0.37,0.38,0.38,0.09,0.09,,
  └─ Vehicles,3.20,3.66,3.93,4.07,4.07,4.07,3.33,2.87,2.85,3.96,3.88,,
  └─ Other fixed assets,0.00,0.00,3.73,3.70,3.65,3.61,3.12,2.64,2.58,0.27,0.28,,
  └─ Gross Block,39.69,40.96,48.45,52.71,57.92,57.48,56.29,55.41,55.23,53.20,50.82,,
  └─ Accumulated Depreciation,19.42,20.50,22.28,24.43,27.18,29.30,31.35,32.97,34.85,35.50,36.62,,
CWIP,0,0,1,5,0,0,0,0,0,0,0,0,
Investments,4,4,0,0,0,0,0,0,0,0,0,0,
Other Assets,17,16,20,22,21,20,26,27,31,33,31,30,
  └─ Inventories,5.94,6.44,7.25,6.23,7.22,5.03,7.75,6.45,9.26,10.20,8.96,10.59,
  └─ Trade receivables,9.74,7.99,9.68,12.32,12.25,13.08,16.10,18.88,20.19,20.56,20.08,18.07,
    └─ Receivables over 6m,0.37,0.22,0.17,0.34,0.23,0.22,0.00,1.24,2.34,3.48,3.17,,0.19
    └─ Receivables under 6m,9.36,7.77,9.51,11.98,12.02,12.85,16.10,17.64,17.85,17.07,16.90,,8.04
  └─ Cash Equivalents,0.30,0.30,0.21,0.21,0.29,0.21,0.13,0.07,0.20,0.69,0.63,0.06,
  └─ Loans n Advances,0.69,0.54,0.13,1.40,0.88,0.55,0.60,0.49,0.32,0.68,0.43,0.77,
  └─ Other asset items,0.68,1.01,2.26,1.56,0.74,1.06,1.03,0.85,0.84,1.03,0.83,0.86,
Total Assets,42,41,47,55,52,48,51,49,51,51,45,44,
