Metric,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.07,0.07,14,15,21
Reserves,14,18,20,41,89
Borrowings,22,32,32,54,75
  └─ Long term Borrowings,4,7,3,5,13
  └─ Short term Borrowings,18,26,29,48,61
  └─ Other Borrowings,-0,0,0,0,
Other Liabilities,34,32,38,47,32
  └─ Trade Payables,22.75,26.08,27.63,34.07,12.95
  └─ Advance from Customers,0.08,1.60,0.17,0.00,
  └─ Other liability items,11.02,4.61,9.92,12.58,19.32
Total Liabilities,70,82,104,156,217
Fixed Assets,5,5,6,5,8
  └─ Land,0.00,0.00,1.21,0.63,
  └─ Building,0.00,0.00,3.54,3.54,
  └─ Plant Machinery,0.00,0.00,2.18,2.47,
  └─ Equipments,0.00,0.00,0.21,0.25,
  └─ Computers,0.00,0.00,0.27,0.31,
  └─ Furniture n fittings,0.00,0.00,0.26,0.27,
  └─ Vehicles,0.00,0.00,3.51,3.51,
  └─ Other fixed assets,5.04,4.57,0.02,0.02,
  └─ Gross Block,5.04,4.57,11.20,11.00,
  └─ Accumulated Depreciation,0.00,0.00,5.49,6.05,
CWIP,8,10,4,3,9
Investments,0,0,0,0,0
Other Assets,57,68,94,148,200
  └─ Inventories,15,23,40,45,65
  └─ Trade receivables,21,18,18,43,37
  └─ Cash Equivalents,4,11,11,20,26
  └─ Loans n Advances,7,2,1,12,42
  └─ Other asset items,10,13,25,29,29
Total Assets,70,82,104,156,217
