Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,77,77,77,77,77,77,77,77,77,77,77,77,
Reserves,-86,-38,-51,-50,-46,-32,-3,43,54,60,63,82,
Borrowings,46,47,42,43,40,31,28,27,45,46,51,57,
  └─ Long term Borrowings,5.76,5.75,5.11,11.12,8.76,4.54,5.17,2.73,10.35,9.06,7.63,17.66,
  └─ Short term Borrowings,38.92,39.50,35.33,30.34,28.76,23.66,22.47,22.90,33.06,36.03,40.96,33.99,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.79,0.29,1.12,1.78,1.02,2.30,4.88,
  └─ Other Borrowings,1.75,1.90,1.47,1.76,2.74,1.80,0.00,0.00,0.00,0.00,0.00,,
Other Liabilities,132,94,93,128,144,111,108,84,70,67,79,66,
  └─ Non controlling int,0.00,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,0.01,0.01,0.01,0.01,
  └─ Trade Payables,27.54,26.94,29.14,39.76,46.83,40.02,50.40,47.30,36.84,36.70,50.15,40.73,
  └─ Advance from Customers,24.91,3.25,3.46,14.85,27.60,21.37,12.78,5.22,5.82,4.45,4.00,,
  └─ Other liability items,79.50,64.27,60.55,73.13,69.19,49.52,45.06,31.39,26.96,25.83,25.02,25.51,
Total Liabilities,169,180,160,197,214,186,210,231,246,250,270,281,
Fixed Assets,91,72,72,59,58,57,57,58,85,88,87,91,
  └─ Land,22.37,17.03,25.71,13.45,13.45,13.33,12.91,12.23,12.23,12.23,12.22,,
  └─ Building,19.18,19.18,9.87,9.95,9.98,10.83,10.83,11.07,15.75,17.69,17.69,,
  └─ Plant Machinery,56.02,45.69,11.48,11.93,12.15,12.25,13.12,15.29,37.04,40.47,41.45,,
  └─ Equipments,0.00,0.00,0.41,0.47,0.51,0.55,0.95,0.97,1.10,1.14,1.20,,
  └─ Computers,0.91,0.98,0.23,0.34,0.43,0.56,0.64,0.65,1.26,1.45,1.55,,
  └─ Furniture n fittings,5.22,5.09,1.97,2.21,2.25,2.33,2.01,1.86,2.63,2.72,2.83,,
  └─ Vehicles,1.47,1.55,1.36,1.72,1.81,1.73,2.46,2.67,2.97,3.22,3.37,,
  └─ Intangible Assets,47.93,47.95,25.00,24.97,24.99,24.99,24.99,24.71,24.99,24.97,24.97,26.33,
  └─ Other fixed assets,0.54,0.55,0.31,0.32,0.34,1.05,1.46,2.84,4.14,3.79,5.42,,
  └─ Gross Block,153.64,138.02,76.34,65.36,65.91,67.62,69.37,72.29,102.11,107.68,110.70,,
  └─ Accumulated Depreciation,62.86,66.26,4.09,6.20,8.26,10.17,12.52,13.96,16.93,20.11,23.21,,
CWIP,1,9,3,14,24,0,1,12,4,-0,0,2,
Investments,1,8,5,5,9,18,27,33,32,29,32,32,
Other Assets,76,92,80,119,123,110,125,128,125,133,151,156,
  └─ Inventories,17.10,14.41,13.81,14.39,14.98,16.45,15.97,15.14,17.43,16.18,23.63,22.23,
  └─ Trade receivables,25.29,30.11,28.95,34.13,34.69,28.80,38.81,28.06,27.34,26.26,44.14,47.71,
    └─ Receivables over 6m,12.39,10.92,0.00,0.00,0.00,0.00,8.92,7.66,9.29,8.82,13.22,,10.78
    └─ Receivables under 6m,16.28,23.77,33.46,38.63,39.18,34.49,32.94,23.49,22.13,21.62,35.30,,21.01
    └─ Prov for Doubtful,-3.38,-4.58,-4.51,-4.49,-4.49,-5.69,-3.05,-3.10,-4.08,-4.17,-4.37,,-4.61
  └─ Cash Equivalents,13.85,16.41,16.71,22.07,23.26,21.53,31.38,28.25,28.09,32.90,11.52,19.41,
  └─ Loans n Advances,-4.65,-3.34,9.05,12.73,17.08,18.98,18.47,19.25,20.11,23.66,27.09,27.08,
  └─ Other asset items,24.88,33.92,11.19,35.93,33.41,24.70,20.49,37.23,32.37,33.88,44.23,40.07,
Total Assets,169,180,160,197,214,186,210,231,246,250,270,281,
