Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.01,0.01,0.01,1.94,2.90,2.90,2.90
Reserves,2.33,2.59,2.79,2.16,11.72,13.49,15.03
Borrowings,1.65,1.32,1.23,1.55,0.90,1.17,5.27
  └─ Long term Borrowings,0.09,0.07,0.06,0.16,0.31,0.46,1.16
  └─ Short term Borrowings,0.73,0.71,1.17,1.39,0.59,0.71,4.11
  └─ Other Borrowings,0.83,0.54,0.00,0.00,0.00,0.00,
Other Liabilities,2.50,3.39,2.24,2.67,1.15,1.79,8.15
  └─ Trade Payables,0.60,0.66,0.61,0.65,0.62,0.36,4.19
  └─ Advance from Customers,0.23,0.21,0.33,0.15,0.00,0.01,
  └─ Other liability items,1.67,2.52,1.30,1.87,0.53,1.42,3.96
Total Liabilities,6.49,7.31,6.27,8.32,16.67,19.35,31.35
Fixed Assets,0.73,0.69,0.64,0.59,0.81,1.33,1.49
  └─ Building,0.58,0.58,0.58,0.59,0.61,0.61,
  └─ Equipments,0.07,0.08,0.08,0.09,0.12,0.37,
  └─ Computers,0.82,0.85,0.87,0.87,0.88,1.27,
  └─ Furniture n fittings,0.05,0.05,0.05,0.05,0.05,0.07,
  └─ Vehicles,0.00,0.00,0.00,0.00,0.24,0.24,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.02
  └─ Other fixed assets,-0.01,0.00,-0.01,0.00,0.00,0.00,
  └─ Gross Block,1.51,1.56,1.57,1.60,1.90,2.56,
  └─ Accumulated Depreciation,0.78,0.87,0.93,1.01,1.08,1.23,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Investments,0.08,0.10,0.08,0.08,0.08,0.08,0.08
Other Assets,5.68,6.52,5.55,7.65,15.78,17.94,29.78
  └─ Inventories,2.23,1.83,2.41,2.10,4.15,6.54,9.10
  └─ Trade receivables,2.58,3.79,2.53,4.92,5.61,7.01,16.41
  └─ Cash Equivalents,0.12,0.13,0.09,0.27,2.07,0.95,0.42
  └─ Loans n Advances,0.21,0.22,0.00,0.32,0.46,0.26,0.00
  └─ Other asset items,0.54,0.55,0.52,0.04,3.49,3.18,3.85
Total Assets,6.49,7.31,6.27,8.32,16.67,19.35,31.35
