Metric,Mar 2026
  └─ Long term Borrowings,8.84
  └─ Trade Payables,0.27
  └─ Other liability items,3.49
  └─ Intangible Assets,9.17
  └─ Trade receivables,3.80
  └─ Cash Equivalents,2.65
  └─ Loans n Advances,0.71
  └─ Other asset items,0.03
