Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,0.33,3,4,4,4,4,22
Reserves,-3,-1,16,18,25,55,91
Borrowings,6,4,3,5,13,9,80
  └─ Long term Borrowings,4,2,1,3,4,4,16
  └─ Short term Borrowings,2,2,2,2,9,5,64
  └─ Other Borrowings,0,0,0,0,0,-0,
Other Liabilities,1,2,8,7,6,18,46
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,-0.44
  └─ Trade Payables,0.49,1.30,1.94,1.04,1.35,12.43,36.13
  └─ Advance from Customers,0.00,0.12,0.00,0.01,0.31,0.00,
  └─ Other liability items,0.29,0.39,6.23,5.89,4.30,5.14,10.08
Total Liabilities,4,8,31,34,47,85,239
Fixed Assets,0,1,11,11,9,8,35
  └─ Plant Machinery,0.00,0.00,0.00,0.00,0.12,1.72,
  └─ Equipments,0.00,0.00,0.03,0.12,0.00,0.00,
  └─ Computers,0.06,0.06,0.13,0.15,0.30,0.49,
  └─ Vehicles,0.00,0.00,0.84,1.89,2.78,2.80,
  └─ Intangible Assets,0.30,1.12,2.00,2.00,2.00,2.00,5.28
  └─ Other fixed assets,0.07,0.35,9.59,11.25,11.26,11.26,
  └─ Gross Block,0.43,1.53,12.59,15.41,16.46,18.27,
  └─ Accumulated Depreciation,0.10,0.28,1.51,4.21,7.13,10.03,
CWIP,1,1,1,1,3,4,8
Investments,0,0,0,0,0,0,0
Other Assets,3,5,18,21,35,72,195
  └─ Inventories,1,3,7,7,10,19,58
  └─ Trade receivables,1,1,1,8,13,17,35
    └─ Receivables over 6m,0.00,0.00,0.00,1.13,6.42,4.38,
    └─ Receivables under 6m,0.65,0.66,1.36,6.72,6.89,12.78,
  └─ Cash Equivalents,0,0,5,1,5,27,57
  └─ Loans n Advances,0,1,0,3,0,2,21
  └─ Other asset items,0,1,5,3,5,7,23
Total Assets,4,8,31,34,47,85,239
