Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Equity Capital,7,7,7,7,7,7,9,27,27,40,40
Reserves,15,16,16,17,17,20,30,26,42,44,60
Borrowings,2,7,5,5,4,8,3,4,2,1,1
  └─ Long term Borrowings,0.26,2.62,1.20,0.19,0.44,3.49,0.00,0.07,0.02,0.12,0.05
  └─ Short term Borrowings,1.32,3.86,3.61,4.26,2.99,2.99,2.65,3.84,2.36,0.50,0.57
  └─ Other Borrowings,0.12,0.20,0.28,0.90,0.26,1.14,0.18,0.05,0.05,0.08,0.00
Other Liabilities,33,36,23,2,2,8,3,3,8,1,3
  └─ Non controlling int,0.00,0.39,0.46,0.48,0.49,1.53,0.00,0.00,0.00,0.00,0.00
  └─ Trade Payables,31.68,34.59,21.84,1.25,1.10,4.71,0.75,2.62,2.52,0.15,0.91
  └─ Advance from Customers,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.07,4.13,0.43,0.00
  └─ Other liability items,0.88,0.60,0.62,0.54,0.68,1.30,1.89,0.43,1.78,0.82,1.74
Total Liabilities,56,65,52,32,30,43,45,60,80,87,104
Fixed Assets,2,6,6,5,5,8,2,5,7,10,9
  └─ Land,0.40,0.72,0.72,0.72,0.72,0.72,0.40,3.89,3.89,3.89,3.89
  └─ Building,0.85,1.02,1.02,1.02,1.04,1.50,0.88,0.88,2.11,2.69,2.69
  └─ Estates,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Plant Machinery,1.92,9.24,9.24,7.48,7.52,11.84,0.00,0.00,0.00,0.00,0.00
  └─ Equipments,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.00,0.00,0.00
  └─ Computers,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.10,0.11
  └─ Furniture n fittings,0.10,0.10,0.10,0.10,0.10,0.10,0.18,0.19,0.55,2.28,3.11
  └─ Vehicles,0.63,1.06,1.56,1.56,1.78,1.78,1.78,2.34,2.34,2.87,2.95
  └─ Other fixed assets,0.00,-0.01,0.02,0.03,0.00,0.00,0.02,0.02,0.25,0.86,0.06
  └─ Gross Block,3.97,12.20,12.71,10.96,11.21,15.99,3.32,7.39,9.17,12.69,12.81
  └─ Accumulated Depreciation,2.07,6.11,7.08,6.21,6.63,7.58,1.63,1.92,2.23,2.81,3.43
CWIP,0,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,3,4,4,4,4,4
Other Assets,54,59,46,27,26,32,39,50,69,73,90
  └─ Inventories,1.94,2.78,4.50,3.60,6.48,6.94,6.97,12.95,9.39,6.00,20.43
  └─ Trade receivables,50.15,53.71,39.27,14.11,14.93,19.12,10.46,13.73,24.79,14.34,17.92
  └─ Cash Equivalents,0.40,0.46,0.27,0.11,0.11,-0.34,6.87,7.71,9.49,22.85,19.95
  └─ Loans n Advances,0.10,0.08,0.10,7.31,2.64,4.06,13.88,14.14,23.71,27.29,28.02
  └─ Other asset items,1.86,1.75,1.67,1.56,1.51,1.86,1.05,1.76,1.58,2.10,3.90
Total Assets,56,65,52,32,30,43,45,60,80,87,104
