Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,11,11,11,11,11,11,11,11,11,11,11,11,
Reserves,234,262,272,289,312,342,370,404,427,438,446,454,
Borrowings,232,231,221,220,209,181,145,160,192,204,211,181,
  └─ Long term Borrowings,47,52,41,42,37,20,24,11,17,23,19,19,
  └─ Short term Borrowings,157,158,161,155,153,134,93,149,175,181,192,162,
  └─ Other Borrowings,28,21,19,23,20,26,28,0,0,0,0,,
Other Liabilities,160,161,151,184,174,147,145,211,204,176,188,217,
  └─ Non controlling int,0,0,0,0,0,0,0,9,15,23,23,24,
  └─ Trade Payables,106,110,99,135,126,99,98,142,136,103,115,135,
  └─ Advance from Customers,7,4,9,4,2,2,6,12,10,7,10,,
  └─ Other liability items,48,48,42,45,46,46,41,47,42,42,40,57,
Total Liabilities,638,667,656,705,707,680,671,786,833,828,856,862,
Fixed Assets,193,223,231,224,222,219,211,222,249,267,261,254,
  └─ Land,18.73,19.67,14.11,14.44,14.44,14.44,14.44,13.68,14.75,16.03,12.54,,
  └─ Building,117.49,143.29,119.77,121.74,123.25,121.91,122.87,128.37,140.25,157.88,165.71,,
  └─ Plant Machinery,166.88,173.10,89.23,97.93,108.14,114.53,118.99,133.55,156.13,166.84,164.96,,
  └─ Equipments,3.52,3.70,1.45,1.78,1.76,2.25,2.53,3.28,4.58,5.98,6.62,,
  └─ Computers,3.77,3.97,0.32,0.58,1.02,1.26,1.37,1.84,2.28,2.80,2.99,,
  └─ Furniture n fittings,8.98,9.89,4.02,4.66,5.03,5.23,5.87,6.81,8.00,11.59,12.38,,
  └─ Vehicles,12.84,13.48,7.57,8.34,8.92,10.32,9.79,11.87,13.05,13.14,11.90,,
  └─ Intangible Assets,6.07,6.07,5.85,5.85,5.85,5.85,5.85,5.85,7.77,8.34,7.96,3.80,
  └─ Other fixed assets,1.10,1.22,4.62,3.11,3.12,5.74,5.74,5.87,6.11,8.15,8.35,,
  └─ Gross Block,339.38,374.39,246.94,258.43,271.53,281.53,287.45,311.12,352.92,390.75,393.41,,
  └─ Accumulated Depreciation,146.07,151.48,15.45,34.47,49.45,62.87,76.36,89.32,104.10,123.48,132.71,,
CWIP,16,12,4,6,3,2,4,8,9,6,2,1,
Investments,9,10,12,16,19,25,28,25,28,29,30,34,
Other Assets,420,422,409,460,463,435,427,531,548,526,562,574,
  └─ Inventories,211,215,205,205,202,198,175,257,260,242,267,258,
  └─ Trade receivables,126,137,109,154,149,135,135,152,181,164,162,168,
    └─ Receivables over 6m,12,11,0,0,0,0,0,27,36,43,39,,8
    └─ Receivables under 6m,114,127,110,157,150,137,137,128,147,123,124,,138
    └─ Prov for Doubtful,-1,-1,-2,-2,-2,-2,-2,-2,-3,-2,-1,,-0
  └─ Cash Equivalents,34,34,47,42,43,44,75,66,70,67,72,75,
  └─ Loans n Advances,0,0,13,13,13,12,12,9,8,8,7,4,
  └─ Other asset items,49,36,36,45,56,46,30,47,29,44,55,69,
Total Assets,638,667,656,705,707,680,671,786,833,828,856,862,
