Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,7,7,7,9,9,9,11,11,11,13,13
Reserves,6,5,6,12,10,11,12,17,21,29,31
Borrowings,24,24,22,20,24,27,27,32,40,44,48
  └─ Long term Borrowings,,,13.13,12.95,18.61,19.36,10.48,16.47,23.65,24.35,18.83
  └─ Short term Borrowings,,,5.89,4.66,3.55,6.71,13.48,13.27,14.82,18.78,23.02
  └─ Lease Liabilities,,,0.00,0.00,0.00,0.53,3.48,2.70,2.00,1.26,5.93
  └─ Other Borrowings,24.25,24.22,3.48,2.85,1.97,0.00,0.00,0.00,0.00,-0.01,
Other Liabilities,4,8,9,7,8,13,12,14,15,12,29
  └─ Non controlling int,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.03,-1.03,0.00
  └─ Trade Payables,2.25,5.50,6.29,3.75,6.51,10.37,8.28,10.06,11.53,10.76,23.39
  └─ Advance from Customers,0.09,0.09,0.00,0.12,0.00,0.03,0.12,0.00,0.84,0.03,
  └─ Other liability items,1.69,2.06,2.53,2.86,1.70,2.93,3.71,3.67,2.77,2.67,5.64
Total Liabilities,41,44,44,48,52,60,62,74,88,98,121
Fixed Assets,29,27,25,27,37,38,41,48,53,59,55
  └─ Land,1.51,1.51,0.00,0.00,5.87,6.23,6.40,6.38,7.36,7.36,
  └─ Building,4.03,3.76,0.00,0.00,6.80,6.80,6.80,14.75,17.59,17.90,
  └─ Plant Machinery,19.00,17.39,0.00,0.00,60.79,63.65,71.33,65.76,75.62,86.10,
  └─ Equipments,0.39,0.33,0.00,0.00,0.22,1.46,0.19,2.30,5.32,6.98,
  └─ Computers,0.02,0.03,0.00,0.00,0.21,0.11,0.13,0.12,0.31,0.34,
  └─ Furniture n fittings,0.57,0.47,0.00,0.64,3.33,0.78,2.28,0.72,0.87,0.90,
  └─ Vehicles,0.21,0.13,0.00,0.00,0.35,0.23,0.51,0.66,0.66,0.66,
  └─ Intangible Assets,3.20,3.20,3.20,3.20,3.20,3.20,3.20,3.19,0.46,0.46,0.47
  └─ Other fixed assets,0.01,0.02,64.40,23.62,0.17,1.90,0.33,0.41,0.73,0.96,
  └─ Gross Block,28.94,26.84,67.60,27.46,80.94,84.36,91.17,94.29,108.92,121.66,
  └─ Accumulated Depreciation,0.00,0.00,42.73,0.00,44.04,45.97,50.04,46.29,55.52,62.34,
CWIP,0,0,0,1,0,1,4,3,0,0,0
Investments,0,0,0,0,1,0,0,0,0,0,1
Other Assets,12,17,19,19,14,20,16,22,35,39,65
  └─ Inventories,3.65,5.39,6.32,5.52,7.19,7.99,8.38,9.24,16.30,21.70,29.88
  └─ Trade receivables,4.93,7.63,8.99,7.59,3.65,9.13,6.41,8.48,14.05,11.12,18.09
  └─ Cash Equivalents,0.11,0.05,0.10,1.47,0.08,1.59,0.01,2.71,0.11,0.17,0.13
  └─ Loans n Advances,0.52,0.27,0.71,1.13,0.45,0.68,0.44,0.47,0.59,0.67,1.52
  └─ Other asset items,3.11,3.75,3.22,3.56,2.60,0.98,0.65,1.49,3.58,5.15,15.06
Total Assets,41,44,44,48,52,60,62,74,88,98,121
