Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Equity Capital,3.36,3.36,3.36,3.36,3.36,3.36
Reserves,25.71,28.51,26.42,22.79,19.08,15.98
Borrowings,8.64,9.75,12.50,12.55,16.23,17.48
  └─ Long term Borrowings,3.68,2.62,5.98,5.81,8.38,9.48
  └─ Short term Borrowings,4.96,7.13,6.52,6.74,7.85,7.84
  └─ Other Borrowings,-0.00,-0.00,-0.00,-0.00,-0.00,0.16
Other Liabilities,3.84,10.84,8.76,8.84,7.65,10.40
  └─ Trade Payables,2.62,8.33,6.97,7.17,6.74,6.79
  └─ Advance from Customers,0.00,0.00,0.00,0.02,0.00,2.79
  └─ Other liability items,1.22,2.51,1.79,1.65,0.91,0.82
Total Liabilities,41.55,52.46,51.04,47.54,46.32,47.22
Fixed Assets,7.32,7.46,9.01,9.03,7.68,7.21
  └─ Land,3.01,3.01,3.01,3.01,3.01,3.25
  └─ Building,2.71,2.69,3.99,3.99,3.99,3.99
  └─ Plant Machinery,11.70,14.59,14.70,15.34,15.34,13.08
  └─ Equipments,0.51,0.26,0.46,0.48,0.48,0.48
  └─ Computers,0.37,0.38,0.43,0.44,0.45,0.45
  └─ Furniture n fittings,1.07,0.31,0.75,0.77,0.77,0.78
  └─ Vehicles,0.52,0.61,0.61,0.48,0.48,0.48
  └─ Other fixed assets,1.36,-0.00,0.01,-0.00,-0.01,-0.01
  └─ Gross Block,21.25,21.85,23.96,24.51,24.51,22.50
  └─ Accumulated Depreciation,13.93,14.39,14.95,15.48,16.83,15.29
CWIP,0.00,0.79,0.59,0.00,0.00,0.00
Investments,10.41,12.85,11.06,10.02,10.61,11.80
Other Assets,23.82,31.36,30.38,28.49,28.03,28.21
  └─ Inventories,6.29,9.08,8.49,8.14,7.32,5.54
  └─ Trade receivables,4.36,11.05,5.72,3.26,1.49,1.61
  └─ Cash Equivalents,0.74,0.21,0.55,1.39,1.36,2.57
  └─ Loans n Advances,7.30,1.99,1.29,0.93,1.06,1.90
  └─ Other asset items,5.13,9.03,14.33,14.77,16.80,16.59
Total Assets,41.55,52.46,51.04,47.54,46.32,47.22
