Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,10,10,10,20,20,20,29,50,100,199,200,223,
Reserves,50,53,70,146,154,193,234,360,378,432,828,1449,
Borrowings,121,119,147,177,166,143,151,220,206,455,679,908,
  └─ Long term Borrowings,13,14,9,5,4,4,0,0,0,0,0,403,
  └─ Short term Borrowings,104,102,138,169,161,139,0,0,0,0,0,481,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,0,0,0,24,
  └─ Other Borrowings,4,4,0,4,1,1,151,220,206,455,679,,
Other Liabilities,46,49,60,84,133,146,240,346,424,718,909,987,
  └─ Non controlling int,0,0,0,0,0,0,0,1,5,9,78,152,
  └─ Trade Payables,37,40,6,10,9,7,14,17,28,22,27,50,
  └─ Advance from Customers,1,0,44,51,104,111,2,0,0,2,1,,
  └─ Other liability items,8,9,9,24,20,28,224,328,391,685,803,784,
Total Liabilities,227,232,287,428,473,502,655,976,1107,1805,2615,3566,
Fixed Assets,32,34,37,78,98,88,86,88,126,134,260,393,
  └─ Land,3,3,3,44,43,43,43,43,43,62,60,,
  └─ Building,26,28,28,28,38,28,28,28,45,50,84,,
  └─ Plant Machinery,0,0,0,0,0,0,0,0,0,0,0,,
  └─ Equipments,1,1,2,2,4,4,4,5,5,6,7,,
  └─ Computers,2,3,6,7,10,10,12,15,20,23,31,,
  └─ Furniture n fittings,2,2,2,2,5,5,5,5,7,7,10,,
  └─ Vehicles,2,2,2,2,2,2,1,2,3,5,5,,
  └─ Intangible Assets,0,0,0,0,8,8,8,8,8,8,88,139,
  └─ Other fixed assets,3,4,4,5,17,19,19,22,38,21,31,,
  └─ Gross Block,38,42,47,91,128,120,121,128,170,182,316,,
  └─ Accumulated Depreciation,6,8,10,13,29,32,35,40,44,49,57,,
CWIP,0,0,1,4,0,0,0,0,5,7,5,10,
Investments,22,22,26,47,22,20,7,11,11,23,59,178,
Other Assets,173,175,222,299,352,395,562,877,965,1641,2292,2985,
  └─ Inventories,11,8,9,17,36,31,9,24,8,1,19,24,
  └─ Trade receivables,97,87,114,117,67,91,76,82,116,187,275,437,
    └─ Receivables over 6m,1,1,5,4,0,0,6,0,2,11,23,,5
    └─ Receivables under 6m,96,86,109,113,67,93,71,84,118,185,263,,47
    └─ Prov for Doubtful,0,0,0,-0,-1,-1,-1,-2,-5,-8,-12,,0
  └─ Cash Equivalents,39,45,41,62,24,51,48,139,252,386,491,519,
  └─ Loans n Advances,1,1,2,3,86,120,249,328,160,290,355,1381,
  └─ Other asset items,25,34,55,100,139,102,180,304,429,777,1152,624,
Total Assets,227,232,287,428,473,502,655,976,1107,1805,2615,3566,
