Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,125,125,125,125,125,125,268,288,305,305,306,315,
Reserves,4172,4464,3977,2757,2005,-2081,-352,715,1485,2712,3538,7655,
Borrowings,2092,1528,1502,3041,3297,2757,1484,367,16,17,41,118,
  └─ Long term Borrowings,1277,599,504,1495,1448,587,836,307,0,0,0,0,
  └─ Short term Borrowings,657,692,711,1243,1283,1067,629,45,0,0,0,0,
  └─ Lease Liabilities,0,0,0,0,0,0,20,15,16,17,41,118,
  └─ Other Borrowings,158,237,288,304,567,1103,0,0,0,0,0,,
Other Liabilities,5370,4831,4557,4887,4883,3816,2997,2852,2861,2590,3528,4579,
  └─ Non controlling int,10,8,8,39,55,0,0,1,1,1,194,228,
  └─ Trade Payables,2055,1303,1383,1870,2314,1302,1035,1149,1244,1484,1870,2468,
  └─ Advance from Customers,636,294,447,1156,1071,845,753,763,198,319,410,,
  └─ Other liability items,2670,3227,2718,1822,1442,1669,1210,939,1418,786,1054,1883,
Total Liabilities,11760,10949,10161,10811,10311,4617,4397,4222,4668,5625,7413,12668,
Fixed Assets,4127,2588,1705,2364,2050,1489,1146,1081,971,1059,1479,2086,
  └─ Land,864,451,421,570,314,117,73,73,49,49,75,,
  └─ Building,1694,786,728,1137,1128,873,670,673,647,657,680,,
  └─ Plant Machinery,1974,1006,1072,867,931,614,508,536,510,570,626,,
  └─ Equipments,113,63,47,32,31,28,23,25,32,38,47,,
  └─ Furniture n fittings,111,81,50,65,65,32,30,30,30,32,33,,
  └─ Vehicles,39,19,17,22,18,18,8,9,10,14,18,,
  └─ Intangible Assets,1940,1734,649,707,704,761,760,630,612,623,991,864,
  └─ Other fixed assets,267,101,93,144,145,217,191,191,177,240,296,,
  └─ Gross Block,7003,4241,3077,3543,3337,2659,2263,2168,2068,2222,2766,,
  └─ Accumulated Depreciation,2876,1654,1373,1178,1287,1170,1118,1087,1097,1163,1287,,
CWIP,104,90,61,85,91,28,20,35,38,94,386,647,
Investments,442,231,209,279,130,2,2,41,1,588,438,453,
Other Assets,7088,8040,8186,8083,8040,3098,3229,3064,3658,3884,5110,9481,
  └─ Inventories,1300,585,882,1226,1193,384,428,512,541,751,1137,1584,
  └─ Trade receivables,3088,2077,1877,2400,1696,522,587,944,1297,1534,2009,2924,
    └─ Receivables over 6m,189,535,0,0,0,0,0,57,198,142,167,,440
    └─ Receivables under 6m,3088,1681,1987,2509,1885,806,755,1044,1211,1486,1894,,3272
    └─ Prov for Doubtful,-189,-139,-110,-109,-190,-283,-168,-157,-111,-93,-51,,-120
  └─ Cash Equivalents,683,797,761,427,271,242,534,488,705,854,1259,1028,
  └─ Loans n Advances,359,292,796,157,103,165,195,141,51,73,79,1403,
  └─ Other asset items,1658,4289,3871,3873,4778,1784,1486,980,1064,672,626,2543,
Total Assets,11760,10949,10161,10811,10311,4617,4397,4222,4668,5625,7413,12668,
