Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,9.35,9.35,9.35,9.85,12.35,12.89,13.42,14.26,14.90,14.90,17.16,22.19,
Reserves,-0.18,0.71,3.22,9.46,14.92,20.14,29.11,32.87,36.97,39.50,60.74,70.97,
Borrowings,5.69,16.91,27.06,25.12,21.68,24.37,30.96,67.44,62.39,73.06,54.03,67.38,
  └─ Long term Borrowings,2.66,14.11,20.94,13.90,8.90,9.69,14.65,50.08,43.09,41.79,34.94,46.61,
  └─ Short term Borrowings,3.03,2.81,6.12,11.21,12.77,14.67,16.31,17.36,19.30,31.28,19.09,20.77,
  └─ Other Borrowings,0.00,-0.01,0.00,0.01,0.01,0.01,0.00,0.00,0.00,-0.01,0.00,,
Other Liabilities,26.57,18.69,11.49,15.08,6.37,6.29,6.03,7.91,8.77,9.67,11.30,17.89,
  └─ Trade Payables,6.85,8.75,5.40,7.98,4.90,3.91,1.39,2.32,0.94,1.06,0.98,1.96,
  └─ Other liability items,19.72,9.94,6.09,7.10,1.47,2.38,4.64,5.59,7.83,8.61,10.32,15.93,
Total Liabilities,41.43,45.66,51.12,59.51,55.32,63.69,79.52,122.48,123.03,137.13,143.23,178.43,
Fixed Assets,19.69,23.54,28.57,27.66,30.01,34.99,52.05,95.17,88.87,80.37,88.24,123.02,
  └─ Land,3,3,3,3,3,3,3,23,23,23,21,,
  └─ Building,0,0,0,0,0,3,3,17,17,17,17,,
  └─ Plant Machinery,0,1,1,2,2,2,2,2,2,2,2,,
  └─ Equipments,15,19,27,28,30,34,48,54,56,57,57,,
  └─ Computers,0,0,0,1,1,1,1,1,1,1,1,,
  └─ Furniture n fittings,1,1,2,2,6,6,7,12,12,13,13,,
  └─ Vehicles,1,2,2,2,2,3,3,3,3,3,3,,
  └─ Intangible Assets,7,9,9,11,11,11,13,13,13,13,32,51,
  └─ Other fixed assets,1,1,1,1,1,3,8,13,13,13,13,,
  └─ Gross Block,28,35,44,48,55,65,88,139,141,142,159,,
  └─ Accumulated Depreciation,8,12,16,20,25,30,36,43,53,62,71,,
CWIP,0.07,0.04,2.96,3.94,0.07,0.15,0.32,0.87,1.90,9.21,12.84,4.81,
Investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.91,
Other Assets,21.67,22.08,19.59,27.91,25.24,28.55,27.15,26.44,32.26,47.55,42.15,28.69,
  └─ Inventories,4.69,4.08,4.56,7.59,8.24,10.58,13.28,9.81,7.97,8.77,7.79,8.15,
  └─ Trade receivables,4.31,3.82,7.67,11.78,8.41,10.48,7.29,12.02,12.38,11.80,11.25,11.75,
    └─ Receivables over 6m,4.31,3.82,0.00,8.87,0.00,2.12,0.51,1.00,1.21,1.43,1.60,,4.30
    └─ Receivables under 6m,0.00,0.00,7.67,2.91,8.41,8.36,6.78,11.03,11.17,10.36,9.65,,0.00
  └─ Cash Equivalents,10.56,11.86,1.19,4.15,0.56,1.03,1.17,1.71,1.37,1.39,1.28,1.44,
  └─ Loans n Advances,0.00,0.00,3.76,1.52,3.40,0.54,2.89,0.71,6.04,23.47,20.11,6.07,
  └─ Other asset items,2.11,2.32,2.41,2.87,4.63,5.92,2.52,2.19,4.50,2.12,1.72,1.28,
Total Assets,41.43,45.66,51.12,59.51,55.32,63.69,79.52,122.48,123.03,137.13,143.23,178.43,
