Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,
Reserves,46.63,49.33,52.31,59.13,203.57,108.91,166.59,198.55,196.79,277.45,308.94,336.32,
Borrowing,20.56,19.99,11.98,10.18,37.47,95.67,28.27,21.79,26.05,29.51,40.23,48.91,
Other Liabilities,28.11,30.35,31.94,28.33,55.90,29.49,53.10,55.78,55.40,78.56,85.63,105.91,
  └─ Non controlling int,10,11,11,11,11,14,18,18,18,18,17,18,
  └─ Trade Payables,2,3,4,2,0,1,5,1,2,4,8,17,
  └─ Other liability items,17,17,17,16,45,15,30,36,36,57,61,71,
Total Liabilities,102.27,106.64,103.20,104.61,303.91,241.04,254.93,283.09,285.21,392.49,441.77,498.11,
Fixed Assets,2.27,2.43,2.56,2.64,2.50,2.27,2.48,2.25,2.07,2.03,2.07,3.03,
  └─ Building,3.18,3.18,3.35,3.35,3.35,3.35,3.35,3.35,3.35,2.63,2.63,,
  └─ Equipments,0.37,0.37,0.37,0.38,0.38,0.38,0.38,0.38,0.38,0.41,0.41,,
  └─ Computers,0.71,0.71,0.71,0.74,0.77,0.78,0.78,0.78,0.78,0.83,0.16,,
  └─ Furniture n fittings,0.64,0.66,0.77,0.97,0.97,0.97,0.97,0.97,0.97,1.00,1.21,,
  └─ Vehicles,0.53,0.78,0.78,0.78,0.78,0.53,0.88,0.88,0.88,0.88,0.88,,
  └─ Other fixed assets,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,0.72,0.73,,
  └─ Gross Block,5.43,5.70,5.98,6.21,6.24,6.00,6.35,6.35,6.36,6.47,6.02,,
  └─ Accumulated Depreciation,3.16,3.28,3.43,3.58,3.74,3.73,3.87,4.11,4.29,4.45,3.95,,
CWIP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Investments,36.12,36.17,35.73,35.96,80.63,44.88,53.57,72.96,80.77,111.35,143.77,168.94,
Other Assets,63.88,68.04,64.91,66.01,220.78,193.89,198.88,207.88,202.37,279.11,295.93,326.14,
  └─ Inventories,11,13,13,14,154,56,113,141,139,204,211,234,
  └─ Trade receivables,1,1,1,1,4,1,1,1,1,1,1,0,
    └─ Receivables over 6m,0.84,0.88,0.85,0.91,0.00,0.00,0.00,0.00,0.72,0.72,0.72,,1.04
    └─ Receivables under 6m,0.00,0.00,0.00,0.00,3.56,1.36,0.73,0.72,0.00,0.00,0.00,,0.00
  └─ Cash Equivalents,12,12,11,11,13,15,20,9,10,10,9,10,
  └─ Loans n Advances,0,0,0,1,1,0,0,0,0,0,0,45,
  └─ Other asset items,40,41,39,39,49,121,65,57,53,64,75,36,
Total Assets,102.27,106.64,103.20,104.61,303.91,241.04,254.93,283.09,285.21,392.49,441.77,498.11,
