Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,15,15,15,15,15,15,15,15,15,15,15,15,
Reserves,510,613,727,834,926,1017,1124,1187,1299,1395,1472,1562,
Borrowings,209,105,83,93,59,66,230,354,351,406,531,418,
  └─ Long term Borrowings,44,9,0,0,44,48,29,117,160,127,206,192,
  └─ Short term Borrowings,127,74,83,93,7,0,20,58,28,121,166,64,
  └─ Lease Liabilities,0,0,0,0,0,0,182,180,162,159,158,162,
  └─ Other Borrowings,38,22,0,0,7,18,-0,-0,0,0,0,,
Other Liabilities,235,265,268,306,294,452,354,397,410,405,527,522,
  └─ Non controlling int,6,7,7,7,7,1,1,1,1,1,1,2,
  └─ Trade Payables,96,112,111,171,134,153,193,221,226,215,297,272,
  └─ Advance from Customers,22,17,16,18,20,21,35,38,33,37,56,,
  └─ Other liability items,110,129,134,110,133,277,125,138,151,152,172,249,
Total Liabilities,969,998,1093,1248,1294,1551,1724,1953,2075,2221,2544,2518,
Fixed Assets,306,273,271,344,399,592,634,695,782,775,936,1034,
  └─ Land,14.79,14.16,14.08,14.06,14.00,177.04,225.35,246.53,271.71,293.12,315.71,,
  └─ Building,179.68,123.52,121.59,154.85,162.57,193.36,195.41,227.37,241.09,257.06,329.21,,
  └─ Plant Machinery,430.02,140.83,184.75,262.63,349.85,414.29,477.85,562.65,700.87,762.86,933.88,,
  └─ Equipments,37.45,11.80,14.09,17.25,20.61,24.09,24.86,28.61,30.44,33.41,35.56,,
  └─ Computers,0.00,0.00,0.00,0.00,0.00,4.00,4.00,4.00,0.00,11.23,11.23,,
  └─ Furniture n fittings,45.34,25.50,26.89,32.86,38.19,41.35,43.39,48.52,54.52,54.19,57.99,,
  └─ Vehicles,15.95,6.24,5.40,5.15,4.97,11.17,12.07,13.72,14.27,3.11,3.40,,
  └─ Intangible Assets,20.13,0.00,0.00,0.00,0.00,6.76,6.76,6.76,6.76,6.76,6.76,11.23,
  └─ Other fixed assets,32.02,4.48,3.36,4.04,4.48,5.63,12.67,17.02,21.47,17.42,12.40,,
  └─ Gross Block,775.38,326.53,370.16,490.84,594.67,877.69,1002.36,1155.18,1341.13,1439.16,1706.14,,
  └─ Accumulated Depreciation,469.39,53.76,99.42,146.79,196.14,285.32,368.13,460.40,558.78,664.58,769.74,,
CWIP,1,5,32,9,14,27,18,26,22,38,75,19,
Investments,5,44,42,47,51,34,35,35,32,71,47,74,
Other Assets,657,677,749,849,830,898,1036,1197,1239,1338,1487,1391,
  └─ Inventories,292,305,336,379,393,406,498,661,656,596,689,645,
  └─ Trade receivables,247,269,301,340,309,325,308,314,433,464,462,467,
    └─ Receivables over 6m,13,0,0,0,0,0,0,0,0,68,59,,16
    └─ Receivables under 6m,238,274,308,347,318,337,321,324,444,408,417,,223
    └─ Prov for Doubtful,-4,-5,-7,-7,-9,-12,-13,-10,-11,-12,-14,,-3
  └─ Cash Equivalents,21,16,14,20,17,24,91,68,24,85,139,83,
  └─ Loans n Advances,3,16,18,20,23,34,29,46,34,30,43,46,
  └─ Other asset items,93,71,80,89,89,108,111,107,92,163,153,149,
Total Assets,969,998,1093,1248,1294,1551,1724,1953,2075,2221,2544,2518,
