Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,666,673,681,687,691,694,696,697,697,697,697,697,
Reserves,1422,1104,1347,1665,2030,2072,2103,2336,2670,3003,3401,3688,
Borrowings,1031,891,965,667,557,1356,1194,1784,1393,1526,2569,2922,
  └─ Long term Borrowings,414,410,358,14,7,3,85,273,139,0,342,190,
  └─ Short term Borrowings,316,153,252,349,539,834,520,736,688,805,1191,1748,
  └─ Lease Liabilities,0,0,0,0,0,512,590,774,566,721,1037,984,
  └─ Other Borrowings,301,328,355,304,11,6,0,0,-0,0,-0,,
Other Liabilities,306,286,316,352,352,393,789,796,785,702,1091,2014,
  └─ Non controlling int,2,2,1,1,1,1,1,0,0,0,0,0,
  └─ Trade Payables,83,87,99,94,90,95,279,178,231,306,398,558,
  └─ Advance from Customers,0,0,10,2,0,14,94,2,3,18,10,,
  └─ Other liability items,222,197,206,255,261,283,416,615,550,379,683,1455,
Total Liabilities,3427,2954,3309,3371,3630,4514,4783,5613,5545,5929,7758,9320,
Fixed Assets,2444,2022,2068,2080,2223,2871,2998,3744,3716,3853,4994,5567,
  └─ Land,0,0,0,0,0,441,509,667,487,629,846,,
  └─ Building,177,180,182,159,163,183,241,250,227,230,294,,
  └─ Equipments,131,135,145,112,113,123,128,121,130,133,148,,
  └─ Computers,288,336,448,416,366,427,509,430,434,461,505,,
  └─ Furniture n fittings,74,77,79,69,70,77,79,40,37,36,40,,
  └─ Vehicles,1,2,2,0,0,1,1,0,1,1,1,,
  └─ Intangible Assets,2439,1905,1928,1936,2050,2237,2200,2726,2950,2994,3686,4401,
  └─ Other fixed assets,136,137,149,144,150,150,160,208,192,195,369,,
  └─ Gross Block,3246,2772,2932,2837,2912,3641,3828,4442,4459,4679,5888,,
  └─ Accumulated Depreciation,803,750,864,757,689,770,830,699,743,826,894,,
CWIP,8,2,4,2,2,0,0,3,3,17,49,30,
Investments,73,85,163,34,134,12,94,130,71,42,73,116,
Other Assets,901,845,1074,1255,1271,1630,1691,1736,1754,2017,2642,3607,
  └─ Trade receivables,289,304,307,378,387,557,843,961,1038,1161,1686,2079,
    └─ Receivables over 6m,4,0,0,0,0,0,0,0,52,105,186,,2
    └─ Receivables under 6m,289,316,331,395,387,578,862,991,1038,1141,1627,,302
    └─ Prov for Doubtful,-4,-12,-24,-16,0,-22,-19,-30,-52,-85,-127,,-2
  └─ Cash Equivalents,80,69,39,123,47,191,137,90,156,188,167,269,
  └─ Loans n Advances,39,25,32,40,49,64,78,103,87,81,175,92,
  └─ Other asset items,493,447,697,714,788,819,632,583,473,586,614,1168,
Total Assets,3427,2954,3309,3371,3630,4514,4783,5613,5545,5929,7758,9320,
