Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,20,20,99,94,94,94,94,188,188,188,188,188,
Reserves,3285,3619,3718,3667,3870,4077,4309,4478,5023,5683,6138,6451,
Borrowings,239,0,0,3200,3077,0,331,1399,1505,2570,4299,5726,
  └─ Long term Borrowings,171,0,0,3200,2560,0,312,1304,1440,2457,4135,5423,
  └─ Short term Borrowings,0,0,0,0,0,0,0,95,64,110,130,240,
  └─ Lease Liabilities,0,0,0,0,0,0,0,0,1,3,35,62,
  └─ Other Borrowings,69,0,0,0,517,0,19,0,0,0,0,,
Other Liabilities,3893,4500,5415,5810,6278,6009,6520,8382,8821,9011,8896,8942,
  └─ Non controlling int,21,22,20,0,0,0,0,1,13,35,36,32,
  └─ Trade Payables,469,400,361,510,565,589,758,1027,855,894,1257,1201,
  └─ Advance from Customers,1087,1768,1772,2377,2182,2085,2080,3022,2828,2127,2095,,
  └─ Other liability items,2316,2310,3262,2922,3530,3335,3682,4332,5125,5955,5508,7709,
Total Liabilities,7437,8139,9231,12771,13318,10181,11254,14446,15537,17452,19521,21307,
Fixed Assets,736,506,524,568,1890,1982,1922,1845,1825,1736,2453,3524,
  └─ Land,39,36,44,44,44,81,81,44,44,46,82,,
  └─ Building,59,62,62,52,52,73,75,55,56,58,72,,
  └─ Plant Machinery,373,422,374,86,89,187,180,194,217,240,1004,,
  └─ Equipments,8,7,8,5,6,7,7,8,9,10,10,,
  └─ Computers,9,9,9,5,6,7,7,8,9,9,10,,
  └─ Furniture n fittings,8,8,9,3,4,4,5,6,7,8,12,,
  └─ Vehicles,14,16,10,12,12,6,6,7,7,8,8,,
  └─ Intangible Assets,0,0,0,0,0,0,0,0,0,0,0,835,
  └─ Other fixed assets,775,370,407,433,1800,1813,1843,1900,1964,1941,1956,,
  └─ Gross Block,1285,931,921,640,2013,2177,2204,2221,2312,2321,3156,,
  └─ Accumulated Depreciation,549,424,397,71,123,196,282,376,487,585,704,,
CWIP,30,75,549,964,55,30,13,36,19,549,976,595,
Investments,496,487,781,784,809,803,850,971,1049,1553,1296,1432,
Other Assets,6174,7070,7378,10455,10565,7366,8468,11594,12644,13614,14796,15757,
  └─ Inventories,124,141,139,141,332,321,121,277,189,48,91,12,
  └─ Trade receivables,597,510,473,675,666,551,631,695,864,803,1328,1398,
    └─ Receivables over 6m,86,0,0,0,0,0,0,127,529,688,684,,143
    └─ Receivables under 6m,541,526,494,702,693,578,651,599,396,203,757,,527
    └─ Prov for Doubtful,-31,-16,-21,-27,-27,-27,-20,-31,-61,-88,-113,,-18
  └─ Cash Equivalents,3433,4722,4753,4691,3065,2673,3446,5513,5123,4984,4782,4809,
  └─ Loans n Advances,98,215,198,264,1049,663,713,1140,1542,1206,943,3573,
  └─ Other asset items,1923,1483,1814,4684,5452,3159,3557,3969,4927,6572,7653,5964,
Total Assets,7437,8139,9231,12771,13318,10181,11254,14446,15537,17452,19521,21307,
