Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,80,80,80,80,78,78,78,156,156,156,156,156
Reserves,2294,2869,3068,3451,3828,4231,4861,5629,6771,7392,8565,10004
Borrowings,1867,2349,1516,1458,1307,2775,622,831,3321,2958,2809,2842
  └─ Long term Borrowings,214,0,0,4,25,0,5,90,50,39,16,0
  └─ Short term Borrowings,1522,2240,1516,1454,1283,2537,440,543,3077,2768,2603,2637
  └─ Lease Liabilities,0,0,0,0,0,237,177,198,193,151,189,204
  └─ Other Borrowings,131,109,0,0,0,0,0,0,0,0,0,
Other Liabilities,4135,5226,5486,5875,7206,7568,8999,11792,13030,13880,16043,20837
  └─ Non controlling int,206,367,362,359,345,381,373,323,366,313,476,263
  └─ Trade Payables,3274,4209,4433,4765,5905,6275,7300,10154,10971,11869,13392,18039
  └─ Advance from Customers,53,67,139,99,284,155,291,273,409,382,550,
  └─ Other liability items,601,583,553,652,673,756,1035,1042,1284,1316,1625,2534
Total Liabilities,8375,10525,10150,10863,12419,14651,14559,18407,23278,24387,27573,33839
Fixed Assets,276,498,476,470,454,714,605,700,877,861,858,675
  └─ Land,31,31,17,18,18,242,191,221,264,221,255,
  └─ Building,99,81,91,92,95,99,97,99,145,149,151,
  └─ Plant Machinery,25,12,20,23,40,39,34,40,53,51,54,
  └─ Equipments,57,28,35,38,43,51,45,45,53,54,51,
  └─ Computers,36,24,32,40,46,53,53,63,76,88,90,
  └─ Furniture n fittings,117,47,51,62,62,77,58,68,70,72,72,
  └─ Vehicles,17,11,13,14,13,18,15,15,31,49,47,
  └─ Intangible Assets,74,248,241,242,256,275,267,319,364,369,366,139
  └─ Other fixed assets,66,74,68,88,134,200,212,254,292,343,341,
  └─ Gross Block,521,556,568,616,706,1054,972,1124,1348,1397,1426,
  └─ Accumulated Depreciation,246,58,92,146,252,340,367,424,471,536,569,
CWIP,13,14,0,20,38,11,1,85,12,6,15,67
Investments,0,0,5,4,7,0,0,0,34,0,0,0
Other Assets,8086,10013,9669,10369,11920,13925,13953,17622,22354,23520,26699,33097
  └─ Inventories,2854,3768,3375,3107,3859,3673,2902,4383,7085,6653,6287,8171
  └─ Trade receivables,4419,5345,5087,6042,6279,7032,6801,8675,12030,13934,17330,21569
  └─ Cash Equivalents,531,551,721,541,877,2377,3493,3659,1951,1621,1381,1122
  └─ Loans n Advances,103,38,167,151,138,175,96,139,263,273,271,45
  └─ Other asset items,178,312,319,528,767,668,662,766,1025,1039,1430,2191
Total Assets,8375,10525,10150,10863,12419,14651,14559,18407,23278,24387,27573,33839
