Metric,Mar 2016,Mar 2017,Mar 2023,Mar 2015
Equity Capital,3.50,3.50,10.50,
Reserves,0.62,0.67,7.10,
Borrowings,0.04,0.03,0.10,
  └─ Long term Borrowings,0.03,0.02,0.07,0.01
  └─ Short term Borrowings,0.01,0.01,0.03,0.16
Other Liabilities,1.04,1.26,0.08,
  └─ Trade Payables,0.99,1.21,0.04,1.66
  └─ Other liability items,0.05,0.05,0.04,0.05
Total Liabilities,5.20,5.46,17.78,
Fixed Assets,0.51,0.36,0.20,
  └─ Building,0.14,0.14,0.00,
  └─ Plant Machinery,0.01,0.01,0.00,
  └─ Equipments,0.01,0.01,0.02,
  └─ Computers,0.38,0.39,0.10,
  └─ Furniture n fittings,0.03,0.03,0.19,
  └─ Vehicles,0.17,0.17,0.18,
  └─ Other fixed assets,0.00,0.00,-0.01,
  └─ Gross Block,0.74,0.75,0.48,
  └─ Accumulated Depreciation,0.23,0.38,0.28,
CWIP,0.00,0.00,0.00,
Investments,0.98,1.55,0.00,
Other Assets,3.71,3.55,17.58,
  └─ Inventories,2.08,2.00,0.00,1.26
  └─ Trade receivables,1.10,0.69,0.00,2.29
  └─ Cash Equivalents,0.13,0.47,4.08,0.09
  └─ Loans n Advances,0.12,0.11,0.38,0.41
  └─ Other asset items,0.28,0.28,13.12,0.10
Total Assets,5.20,5.46,17.78,
