Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,296,296,296,296,296,296,296,296,296,296,296,296,
Reserves,2786,3255,3559,3423,3666,3891,4124,4427,4723,4846,5509,5685,
Borrowings,5110,7724,9999,12353,13320,11408,11479,9771,6546,4327,2962,1769,
  └─ Long term Borrowings,3765,5705,6539,7693,9234,8485,7700,6061,4833,2804,1758,945,
  └─ Short term Borrowings,1160,1407,2849,3655,1971,1604,3770,3703,1687,1501,1187,812,
  └─ Lease Liabilities,0,0,0,0,0,0,9,7,25,22,17,12,
  └─ Other Borrowings,186,611,610,1005,2116,1319,0,0,0,0,0,,
Other Liabilities,2477,3507,4245,3181,3996,5514,4769,5387,5065,5654,4148,4881,
  └─ Non controlling int,575,747,834,679,723,740,742,792,855,888,964,1078,
  └─ Trade Payables,1624,2483,2737,2238,2954,4360,3652,4323,4012,3531,2939,3533,
  └─ Advance from Customers,24,42,50,49,0,8,6,10,6,0,1,,
  └─ Other liability items,254,234,622,215,319,405,370,263,192,1235,244,270,
Total Liabilities,10670,14782,18098,19253,21278,21109,20668,19882,16630,15123,12916,12631,
Fixed Assets,49,387,2155,2061,1967,1884,1787,1693,1617,43,38,32,
  └─ Land,3.57,8.99,21.97,21.97,22.05,21.93,21.93,25.39,25.39,6.81,6.69,,
  └─ Building,18.34,10.11,10.11,11.37,11.37,27.12,27.12,25.79,33.89,34.80,33.35,,
  └─ Plant Machinery,70.70,369.04,2142.50,2142.09,2142.12,2142.12,2142.12,2142.12,2142.12,28.48,28.48,,
  └─ Equipments,7.30,2.85,3.81,5.52,6.39,6.86,7.76,10.68,10.85,11.05,12.84,,
  └─ Furniture n fittings,3.68,1.56,1.53,1.79,1.89,1.90,1.89,2.35,2.25,2.14,2.19,,
  └─ Vehicles,1.46,0.91,1.01,0.95,1.41,1.43,1.90,1.90,1.49,2.39,1.67,,
  └─ Intangible Assets,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,1.39,
  └─ Other fixed assets,6.61,3.11,4.15,4.57,5.22,5.65,6.95,7.15,7.16,7.36,8.04,,
  └─ Gross Block,111.66,396.57,2185.08,2188.26,2190.45,2207.01,2209.67,2215.38,2223.18,93.06,93.29,,
  └─ Accumulated Depreciation,62.38,9.79,30.03,127.09,223.61,323.24,422.38,522.41,606.09,49.89,54.92,,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,1293,1102,974,400,291,564,972,768,326,284,377,941,
Other Assets,9328,13293,14970,16792,19020,18662,17909,17421,14686,14796,12500,11658,
  └─ Trade receivables,2524,3710,3287,3338,4909,7011,6190,7186,5677,5756,4762,4381,
    └─ Receivables over 6m,930,0,0,0,0,0,2051,2880,2120,851,1305,,519
    └─ Receivables under 6m,1597,3714,3295,3350,4927,7037,4170,4337,3598,4960,3533,,1576
    └─ Prov for Doubtful,-3,-4,-7,-12,-18,-26,-32,-32,-41,-54,-75,,-3
  └─ Cash Equivalents,341,222,301,441,208,743,1381,1959,1942,2193,3274,3921,
  └─ Loans n Advances,6,19,244,32,20,29,27,26,33,20,28,2068,
  └─ Other asset items,6457,9341,11137,12981,13882,10879,10311,8250,7034,6827,4436,1288,
Total Assets,10670,14782,18098,19253,21278,21109,20668,19882,16630,15123,12916,12631,
