Metric,Mar 2007,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Equity Capital,10,8,8,8,8,8,8,8,8,8,9,9
Reserves,182,285,246,276,313,340,402,462,452,528,631,776
Borrowings,73,204,149,146,144,157,255,263,254,281,311,365
  └─ Long term Borrowings,,113,74,71,62,68,147,150,121,122,139,172
  └─ Short term Borrowings,,73,60,58,71,61,103,111,131,158,171,193
  └─ Lease Liabilities,,0,0,0,0,5,4,3,2,1,0,0
  └─ Other Borrowings,73,18,15,16,11,23,0,0,0,0,0,
Other Liabilities,64,158,89,72,93,103,147,126,165,217,202,212
  └─ Trade Payables,22,84,67,39,48,44,65,73,107,151,114,120
  └─ Advance from Customers,0,8,2,4,9,9,5,1,1,2,0,
  └─ Other liability items,43,65,21,29,37,49,77,52,56,64,88,91
Total Liabilities,329,656,493,503,559,608,812,860,880,1034,1153,1362
Fixed Assets,69,370,290,279,281,280,457,438,412,437,533,534
  └─ Land,4.25,7.22,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,4.21,
  └─ Building,15.20,105.39,76.02,76.24,76.24,77.14,123.28,130.05,130.78,134.11,156.60,
  └─ Plant Machinery,56.26,365.23,221.20,229.19,246.29,259.79,406.24,411.26,415.87,448.38,549.84,
  └─ Equipments,10.73,10.83,0.17,0.29,0.91,1.06,1.19,1.25,1.27,1.32,1.54,
  └─ Computers,0.70,2.05,0.56,0.66,1.03,1.37,1.84,1.96,2.14,2.68,3.20,
  └─ Furniture n fittings,6.70,2.50,0.87,0.91,1.54,1.96,2.27,2.39,2.44,2.76,2.83,
  └─ Vehicles,1.66,5.85,3.10,3.27,3.61,3.74,3.74,3.88,4.21,5.24,8.21,
  └─ Intangible Assets,0.00,0.10,0.04,0.05,0.99,1.03,2.23,2.66,3.33,5.19,5.34,2.80
  └─ Other fixed assets,0.66,1.64,3.46,3.52,4.75,10.47,13.80,12.92,11.30,27.36,28.56,
  └─ Gross Block,96.16,500.81,309.63,318.34,339.57,360.77,558.80,570.58,575.55,631.25,760.33,
  └─ Accumulated Depreciation,27.32,130.46,19.18,39.08,58.31,80.29,101.44,132.59,163.53,194.00,227.35,
CWIP,15,13,8,8,18,42,7,11,33,30,35,122
Investments,0,21,29,28,27,26,27,22,11,11,12,26
Other Assets,245,252,166,187,232,259,321,389,424,556,573,681
  └─ Inventories,50,113,93,107,136,129,138,251,224,234,285,351
  └─ Trade receivables,60,61,21,24,26,49,106,49,148,236,203,216
  └─ Cash Equivalents,96,15,12,13,15,10,41,47,7,36,42,46
  └─ Loans n Advances,14,23,3,1,3,12,8,12,14,16,9,11
  └─ Other asset items,26,40,37,41,52,60,29,31,31,34,34,56
Total Assets,329,656,493,503,559,608,812,860,880,1034,1153,1362
