Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,17,17,17,17,17,17,23,23,23,23,23,23,
Reserves,25,30,38,38,42,17,47,93,85,130,128,144,
Borrowing,56,42,92,86,92,83,87,60,43,31,34,43,
Other Liabilities,39,30,55,55,63,34,18,25,21,11,9,28,
  └─ Non controlling int,7.22,2.26,4.60,4.27,1.86,1.63,1.39,1.30,1.29,0.00,0.00,0.00,
  └─ Trade Payables,29.94,26.86,49.03,50.02,55.94,27.31,15.09,22.38,18.39,8.93,7.50,19.48,
  └─ Advance from Customers,0.00,0.00,0.00,0.25,0.01,0.01,0.00,0.00,0.00,0.00,0.00,,
  └─ Other liability items,2.32,1.14,1.17,0.81,5.11,5.18,1.61,1.77,1.30,2.36,1.70,8.61,
Total Liabilities,137,119,202,196,214,152,175,201,172,195,194,238,
Fixed Assets,14,13,45,43,40,37,26,26,25,26,27,26,
  └─ Land,0.00,0.00,2.77,2.83,2.83,2.83,2.83,2.83,2.83,2.83,2.83,,
  └─ Building,12.50,12.50,23.62,23.62,23.62,23.66,11.16,11.16,11.29,12.97,12.98,,
  └─ Plant Machinery,0.00,0.00,18.74,18.74,18.86,18.87,19.00,19.00,20.47,20.55,21.14,,
  └─ Equipments,0.23,0.24,0.29,0.30,0.31,0.31,0.31,0.32,0.37,0.40,0.43,,
  └─ Computers,0.04,0.04,0.09,0.10,0.10,0.11,0.11,0.11,0.12,0.13,0.16,,
  └─ Furniture n fittings,1.96,1.96,2.56,2.56,2.56,2.56,2.59,2.59,2.59,2.60,2.60,,
  └─ Vehicles,0.66,1.31,2.16,3.16,3.14,2.63,2.63,3.01,2.79,2.83,2.81,,
  └─ Intangible Assets,0.00,0.00,1.14,1.14,0.00,0.00,0.74,1.66,1.66,3.11,3.11,3.80,
  └─ Other fixed assets,0.01,0.02,2.46,2.46,3.60,2.77,1.76,1.76,1.21,1.23,3.53,,
  └─ Gross Block,15.40,16.07,53.83,54.91,55.02,53.74,41.13,42.44,43.33,46.65,49.59,,
  └─ Accumulated Depreciation,1.72,2.97,9.22,11.85,14.67,16.83,15.41,16.08,17.99,20.17,22.62,,
CWIP,0,0,0,0,0,0,0,1,0,2,0,0,
Investments,22,25,31,43,45,15,48,96,85,107,116,122,
Other Assets,101,81,126,111,128,100,101,77,62,59,50,90,
  └─ Inventories,11.94,9.03,15.94,12.02,11.17,6.83,10.57,7.47,9.05,13.14,7.95,23.18,
  └─ Trade receivables,29.11,49.53,76.46,79.35,82.46,41.33,36.17,44.35,18.41,7.14,16.75,13.93,
    └─ Receivables over 6m,4.42,49.53,76.50,79.43,0.00,0.00,0.00,19.70,14.51,10.29,9.23,,4.33
    └─ Receivables under 6m,24.70,0.00,0.00,0.00,91.59,50.36,44.55,33.41,14.60,6.45,16.72,,33.48
    └─ Prov for Doubtful,0.00,0.00,-0.05,-0.09,-9.13,-9.03,-8.38,-8.76,-10.70,-9.59,-9.20,,0.00
  └─ Cash Equivalents,9.80,9.50,13.96,4.79,3.79,1.13,8.34,1.58,7.74,6.61,2.15,2.27,
  └─ Loans n Advances,40.62,2.91,0.85,0.68,11.32,11.83,5.61,3.27,5.24,3.18,2.37,15.98,
  └─ Other asset items,9.94,10.27,18.82,13.90,19.69,38.40,40.32,20.76,21.28,29.03,20.96,34.35,
Total Assets,137,119,202,196,214,152,175,201,172,195,194,238,
