Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,17,17,25,25,26,26,26,26,25,25,25,25,
Reserves,59,96,332,372,458,498,533,612,649,739,831,921,
Borrowings,304,279,185,223,211,226,194,231,245,203,381,419,
  └─ Long term Borrowings,73,68,21,34,26,62,21,36,11,6,42,49,
  └─ Short term Borrowings,157,163,134,184,174,156,139,164,205,172,316,351,
  └─ Lease Liabilities,0,0,0,0,0,0,34,31,28,26,22,19,
  └─ Preference Capital,27,20,0,19,0,0,0,0,0,0,0,0,
  └─ Other Borrowings,47,29,30,-13,10,9,0,-0,-0,0,0,,
Other Liabilities,140,169,134,189,192,143,160,193,179,175,219,226,
  └─ Non controlling int,-5,-6,-7,-6,-6,-6,-6,-7,-6,-6,-6,-6,
  └─ Trade Payables,98,117,70,101,109,84,91,113,99,99,132,128,
  └─ Advance from Customers,0,1,0,0,0,0,2,2,0,0,0,,
  └─ Other liability items,47,58,71,94,89,65,73,84,86,82,93,104,
Total Liabilities,520,561,677,810,887,892,912,1062,1097,1142,1456,1591,
Fixed Assets,275,277,299,307,317,444,444,450,459,454,595,686,
  └─ Land,1.74,1.93,1.99,1.99,4.57,15.26,17.43,17.98,24.43,32.51,91.95,,
  └─ Building,149.77,152.83,154.33,160.62,169.80,257.12,271.79,281.66,292.09,301.77,351.66,,
  └─ Plant Machinery,210.55,219.46,243.20,257.76,267.44,306.02,314.95,332.35,343.44,347.32,419.44,,
  └─ Equipments,12.24,13.59,15.59,16.49,18.53,23.46,24.59,26.01,27.92,28.74,32.30,,
  └─ Computers,11.62,12.76,15.69,16.70,17.99,18.20,18.57,21.95,22.98,24.04,27.59,,
  └─ Furniture n fittings,18.43,24.67,34.87,39.47,44.82,57.93,61.62,67.00,74.08,79.33,95.57,,
  └─ Vehicles,4.80,4.30,5.76,6.94,3.54,6.91,6.99,6.87,10.43,10.75,10.78,,
  └─ Intangible Assets,5.75,11.61,11.61,7.60,11.61,11.61,11.61,11.59,11.59,11.80,29.68,36.15,
  └─ Other fixed assets,1.61,0.00,0.41,0.39,0.41,0.39,0.38,0.40,0.39,0.54,17.51,,
  └─ Gross Block,416.51,441.15,483.45,507.96,538.71,696.90,727.93,765.81,807.35,836.80,1076.48,,
  └─ Accumulated Depreciation,141.10,164.21,184.05,200.99,221.85,252.95,283.94,316.22,348.66,382.88,481.22,,
CWIP,0,4,0,6,54,0,10,8,10,19,31,4,
Investments,1,1,58,31,0,0,0,3,113,51,10,58,
Other Assets,244,280,319,465,515,448,458,602,515,618,821,843,
  └─ Inventories,107,128,102,187,248,228,241,332,297,265,371,310,
  └─ Trade receivables,74,82,134,166,128,94,117,116,105,165,251,253,
    └─ Receivables over 6m,1,8,0,0,0,0,0,0,51,39,19,,2
    └─ Receivables under 6m,73,73,134,166,129,94,120,116,55,127,232,,53
    └─ Prov for Doubtful,-0,-0,0,0,-0,0,-4,-1,-1,-1,-0,,0
  └─ Cash Equivalents,7,11,35,46,58,46,41,60,64,79,41,59,
  └─ Loans n Advances,10,7,1,1,1,5,4,4,4,8,3,105,
  └─ Other asset items,45,53,46,66,80,75,55,90,45,101,155,116,
Total Assets,520,561,677,810,887,892,912,1062,1097,1142,1456,1591,
