Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Equity Capital,2,2,2,2,2,2,2,2,2,2,2,2,
Reserves,41,45,52,61,65,56,38,33,30,34,42,56,
Borrowings,35,32,32,28,37,47,91,89,84,84,83,67,
  └─ Long term Borrowings,15.96,12.75,13.21,9.70,11.95,16.86,21.87,20.47,15.33,17.36,17.82,15.12,
  └─ Short term Borrowings,16.02,16.34,15.33,14.45,22.55,26.07,32.18,31.40,31.98,30.48,29.10,12.79,
  └─ Lease Liabilities,0.00,0.00,0.00,0.00,0.00,0.00,37.22,36.97,36.70,36.40,36.06,39.25,
  └─ Other Borrowings,2.98,3.27,3.19,3.66,2.86,4.41,0.01,0.00,0.00,0.00,0.00,,
Other Liabilities,27,20,25,32,36,34,46,41,50,41,47,43,
  └─ Non controlling int,0.10,0.10,0.10,0.11,0.11,0.10,0.10,0.10,0.10,0.10,0.10,0.10,
  └─ Trade Payables,16.49,13.20,19.47,27.95,30.73,26.98,36.67,32.00,39.24,30.10,35.84,34.54,
  └─ Advance from Customers,0.21,0.10,0.10,0.05,0.07,0.10,0.14,0.07,0.24,0.24,0.35,,
  └─ Other liability items,10.09,6.61,5.61,4.31,5.01,7.10,9.08,9.24,10.36,10.22,11.02,8.55,
Total Liabilities,105,100,111,123,141,140,177,165,166,161,174,169,
Fixed Assets,27,23,29,28,29,26,83,78,72,67,74,73,
  └─ Land,0.09,0.09,0.09,0.09,0.09,0.09,37.48,37.48,37.39,37.39,37.39,,
  └─ Building,2.13,2.13,1.43,1.43,1.43,1.43,7.62,7.77,7.77,7.83,7.83,,
  └─ Plant Machinery,33.45,33.72,25.59,28.22,30.87,33.74,46.16,46.48,46.77,49.38,62.73,,
  └─ Equipments,0.49,0.51,0.14,0.21,0.26,0.29,0.35,0.37,0.39,0.39,0.46,,
  └─ Computers,0.67,0.74,0.20,0.28,0.62,0.71,0.78,0.80,0.82,0.85,1.44,,
  └─ Furniture n fittings,1.25,1.29,0.52,0.74,0.81,0.81,6.07,6.19,6.20,6.23,6.25,,
  └─ Vehicles,2.03,2.18,1.28,1.86,2.06,2.02,2.21,1.80,1.98,1.32,1.32,,
  └─ Intangible Assets,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,2.67,3.08,
  └─ Other fixed assets,2.22,2.21,0.94,0.95,2.36,2.41,2.53,2.67,2.79,3.02,3.05,,
  └─ Gross Block,45.00,45.54,32.86,36.45,41.17,44.17,105.87,106.23,106.78,109.08,123.14,,
  └─ Accumulated Depreciation,18.29,22.14,4.07,8.08,12.51,17.88,22.51,28.58,35.09,41.66,49.31,,
CWIP,-0,0,0,1,1,19,0,0,0,5,1,1,
Investments,0,0,0,0,0,0,0,0,0,0,0,0,
Other Assets,78,76,82,94,111,95,94,87,94,88,100,95,
  └─ Inventories,34,31,34,40,63,65,56,53,61,55,62,56,
  └─ Trade receivables,34,34,40,50,40,19,27,26,25,23,30,33,
    └─ Receivables over 6m,0.75,1.03,0.00,0.00,0.00,0.00,2.73,0.00,2.21,2.23,2.74,,0.50
    └─ Receivables under 6m,33.67,33.14,39.67,49.86,41.28,20.28,26.28,27.26,24.54,22.19,29.78,,26.66
    └─ Prov for Doubtful,0.00,0.00,0.00,-0.29,-0.87,-1.14,-1.74,-1.71,-1.73,-1.78,-2.03,,0.00
  └─ Cash Equivalents,6,6,3,1,1,1,1,0,0,0,0,0,
  └─ Loans n Advances,1,2,2,1,3,2,3,1,2,3,3,2,
  └─ Other asset items,3,3,3,2,5,7,7,7,5,7,5,4,
Total Assets,105,100,111,123,141,140,177,165,166,161,174,169,
